"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
201542017,20154,2017,"VA0350100","VA0350100","","N","N",,"I","GLEN LYN","GLEN LYN PD","Glen Lyn","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",118,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JAN-94,01-JAN-01,01-FEB-11,01-JUL-12,,,"N","GILES","Blacksburg-Christiansburg, VA","Y","Y","Y"
201552017,20155,2017,"VA0350200","VA0350200","","N","N",,"I","PEARISBURG","PEARISBURG PD","Pearisburg","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",2683,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,0,0,0,0,0,01-JAN-94,01-APR-98,01-DEC-10,01-JUN-12,,,"N","GILES","Blacksburg-Christiansburg, VA","Y","Y","Y"
201562017,20156,2017,"VA0350300","VA0350300","","N","N",,"I","PEMBROKE","PEMBROKE PD","Pembroke","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",1086,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-94,01-DEC-99,01-FEB-11,01-SEP-12,,,"N","GILES","Blacksburg-Christiansburg, VA","Y","Y","Y"
201572017,20157,2017,"VA0350400","VA0350400","","N","N",,"I","RICH CREEK","RICH CREEK PD","Rich Creek","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",752,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JAN-94,01-MAR-05,01-JAN-11,01-OCT-12,,,"N","GILES","Blacksburg-Christiansburg, VA","Y","Y","Y"
201582017,20158,2017,"VA0350500","VA0350500","","N","N",,"I","NARROWS","NARROWS PD","Narrows","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",1963,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JAN-94,01-APR-98,01-JAN-11,01-JUN-12,,,"N","GILES","Blacksburg-Christiansburg, VA","Y","Y","Y"
201592017,20159,2017,"VA035SP00","VA035SP00","","N","N",,"I","SP: GILES COUNTY","SP: GILES COUNTY","State Police:","Giles County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-JAN-11,01-JUN-12,,,"N","GILES","Blacksburg-Christiansburg, VA","Y","Y","Y"
201602017,20160,2017,"VA0360000","VA0360000","","N","N",,"I","GLOUCESTER","GLOUCESTER CO SO GLOUCESTER","Gloucester","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",37214,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",68,1,69,8,18,26,0,0,01-JAN-94,01-MAR-97,01-DEC-10,01-JUN-12,,,"N","GLOUCESTER","Virginia Beach-Norfolk-Newport News, VA-NC","Y","Y","Y"
201612017,20161,2017,"VA036SP00","VA036SP00","","N","N",,"I","SP: GLOUCESTER COUNTY","SP: GLOUCESTER COUNTY","State Police:","Gloucester County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-JUN-12,,,"N","GLOUCESTER","Virginia Beach-Norfolk-Newport News, VA-NC","Y","Y","Y"
201622017,20162,2017,"VA0370000","VA0370000","","N","N",,"I","GOOCHLAND","GOOCHLAND CO SO GOOCHLAND","Goochland","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",22800,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",35,2,37,2,10,12,0,0,01-JAN-94,01-JAN-96,01-JAN-11,01-JUN-12,,,"N","GOOCHLAND","Richmond, VA","Y","Y","Y"
201632017,20163,2017,"VA037SP00","VA037SP00","","N","N",,"I","SP: GOOCHLAND COUNTY","SP: GOOCHLAND COUNTY","State Police:","Goochland County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-JUN-12,,,"N","GOOCHLAND","Richmond, VA","Y","Y","Y"
201642017,20164,2017,"VA0380000","VA0380000","","N","N",,"I","GRAYSON","GRAYSON CO SO INDEPENDENCE","Grayson","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",14105,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",26,3,29,2,2,4,0,0,01-JAN-94,01-JAN-98,01-JAN-11,01-JUN-12,,,"N","GRAYSON","Non-MSA","Y","Y","Y"
201662017,20166,2017,"VA0380200","VA0380200","","N","N",,"I","INDEPENDENCE","INDEPENDENCE PD","Independence","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",919,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-94,01-JUN-98,01-DEC-10,01-JUN-12,,,"N","GRAYSON","Non-MSA","Y","Y","Y"
201672017,20167,2017,"VA038SP00","VA038SP00","","N","N",,"I","SP: GRAYSON COUNTY","SP: GRAYSON COUNTY","State Police:","Grayson County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-JUN-12,,,"N","GRAYSON","Non-MSA","Y","Y","Y"
201682017,20168,2017,"VA0390000","VA0390000","","N","N",,"I","GREENE","GREENE CO SO STANARDSVILLE","Greene","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",19499,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",21,6,27,2,9,11,0,0,01-JAN-94,01-JAN-00,01-DEC-10,01-JUN-12,,,"N","GREENE","Charlottesville, VA","Y","Y","Y"
201692017,20169,2017,"VA039SP00","VA039SP00","","N","N",,"I","SP: GREENE COUNTY","SP: GREENE COUNTY","State Police:","Greene County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-JUN-12,,,"N","GREENE","Charlottesville, VA","Y","Y","Y"
201702017,20170,2017,"VA0400000","VA0400000","","N","N",,"I","GREENSVILLE","GREENSVILLE CO SO EMPORIA","Greensville","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",11611,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",19,2,21,2,12,14,0,0,01-JAN-94,01-AUG-97,01-DEC-10,01-JUN-12,,,"N","GREENSVILLE","Non-MSA","Y","Y","Y"
201712017,20171,2017,"VA0400100","VA0400100","","N","N",,"I","EMPORIA","EMPORIA PD","Emporia","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",5201,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",24,2,26,0,9,9,0,0,01-JAN-94,01-MAR-97,01-DEC-10,01-JUN-12,,,"N","EMPORIA CITY","Non-MSA","Y","Y","Y"
201722017,20172,2017,"VA040S100","VA040S100","","N","N",,"I","SP: EMPORIA","SP: EMPORIA","State Police:","Emporia","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-JUN-12,,,"N","","Non-MSA","Y","Y","Y"
201732017,20173,2017,"VA040SP00","VA040SP00","","N","N",,"I","SP: GREENSVILLE COUNTY","SP: GREENSVILLE COUNTY","State Police:","Greensville County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-JUN-12,,,"N","GREENSVILLE","Non-MSA","Y","Y","Y"
201742017,20174,2017,"VA0410000","VA0410000","","N","N",,"I","HALIFAX","HALIFAX CO SO HALIFAX","Halifax","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",25600,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",30,4,34,1,3,4,0,0,01-JAN-94,01-JAN-95,01-DEC-10,01-JUN-12,,,"N","HALIFAX","Non-MSA","Y","Y","Y"
201752017,20175,2017,"VA0410100","VA0410100","","N","N",,"I","HALIFAX","HALIFAX PD","Halifax","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",1240,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-94,01-APR-01,01-DEC-10,01-JUN-12,,,"N","HALIFAX","Non-MSA","Y","Y","Y"
201762017,20176,2017,"VA041SP00","VA041SP00","","N","N",,"I","SP: HALIFAX COUNTY","SP: HALIFAX COUNTY","State Police:","Halifax County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-JUN-12,,,"N","HALIFAX","Non-MSA","Y","Y","Y"
201772017,20177,2017,"VA0420000","VA0420000","","N","N",,"I","HANOVER","HANOVER CO SO HANOVER","Hanover","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",97302,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",215,1,216,21,17,38,0,0,01-JAN-94,01-JAN-99,01-DEC-10,01-JUN-12,,,"N","HANOVER","Richmond, VA","Y","Y","Y"
201782017,20178,2017,"VA0420100","VA0420100","","N","N",,"I","ASHLAND","ASHLAND PD","Ashland","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",7722,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",22,0,22,4,3,7,0,0,01-JAN-94,01-AUG-99,01-DEC-10,01-JUN-12,,,"N","HANOVER","Richmond, VA","Y","Y","Y"
201792017,20179,2017,"VA042SP00","VA042SP00","","N","N",,"I","SP: HANOVER COUNTY","SP: HANOVER COUNTY","State Police:","Hanover County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-JUN-12,,,"N","HANOVER","Richmond, VA","Y","Y","Y"
201812017,20181,2017,"VA0430100","VA0430100","","N","N",,"I","HENRICO COUNTY POLICE D","HENRICO COUNTY PD","Henrico County Police Department","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",329351,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",19,"9A","MSA counties 100,000 or over","9","MSA Counties","Y",3,"R","Y",549,53,602,71,138,209,0,0,01-JAN-94,01-JAN-99,01-DEC-10,01-JUN-12,,,"N","HENRICO","Richmond, VA","Y","Y","Y"
201822017,20182,2017,"VA0430300","VA0430300","","N","N",,"I","ALCOHOLIC BEV CONTROL CO","VA ALCOHOLIC BEV CONTROL COMM ENF DIV RICHMOND","Alcoholic Beverage Control Commission","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","Other State Agency",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",73,11,84,25,34,59,0,0,01-JAN-94,01-JUL-95,01-DEC-10,01-JUN-12,,,"N","HENRICO","Richmond, VA","Y","Y","Y"
201832017,20183,2017,"VA0430700","VA0430700","","N","N",,"I","J. SARGEANT REYNOLDS CC","J SARGEANT REYNOLDS COMM COLLEGE POLICE DEPT","J. Sargeant Reynolds Community College","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","University or College",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",12,1,13,1,4,5,0,0,01-JAN-94,01-FEB-06,01-DEC-10,01-JUN-12,,,"N","HENRICO","Richmond, VA","Y","Y","Y"
201842017,20184,2017,"VA043SP00","VA043SP00","","N","N",,"I","SP: HENRICO COUNTY","SP: HENRICO COUNTY","State Police:","Henrico County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-JUN-12,,,"N","HENRICO","Richmond, VA","Y","Y","Y"
201852017,20185,2017,"VA0440000","VA0440000","","N","N",,"I","HENRY","HENRY CO SO MARTINSVILLE","Henry","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",50944,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",102,1,103,18,12,30,0,0,01-JAN-94,01-JAN-98,01-DEC-10,01-JUN-12,,,"N","HENRY","Non-MSA","Y","Y","Y"
201862017,20186,2017,"VA044SP00","VA044SP00","","N","N",,"I","SP: HENRY COUNTY","SP: HENRY COUNTY","State Police:","Henry County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-JUN-12,,,"N","HENRY","Non-MSA","Y","Y","Y"
201872017,20187,2017,"VA0450000","VA0450000","","N","N",,"I","HIGHLAND","HIGHLAND CO SO MONTEREY","Highland","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",2200,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",7,2,9,0,3,3,0,0,01-JAN-94,01-NOV-96,01-DEC-10,01-JUN-12,,,"N","HIGHLAND","Non-MSA","Y","Y","Y"
201882017,20188,2017,"VA045SP00","VA045SP00","","N","N",,"I","SP: HIGHLAND COUNTY","SP: HIGHLAND COUNTY","State Police:","Highland County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-JAN-11,01-JUL-12,,,"N","HIGHLAND","Non-MSA","Y","Y","Y"
201892017,20189,2017,"VA0460000","VA0460000","","N","N",,"I","ISLE OF WIGHT","ISLE OF WIGHT CO SO ISLE OF WIGHT","Isle of Wight","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",25583,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",45,0,45,5,4,9,0,0,01-JAN-94,01-NOV-98,01-DEC-10,01-JUN-12,,,"N","ISLE OF WIGHT","Virginia Beach-Norfolk-Newport News, VA-NC","Y","Y","Y"
201902017,20190,2017,"VA0460100","VA0460100","","N","N",,"I","SMITHFIELD","SMITHFIELD PD","Smithfield","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",8492,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",18,0,18,1,4,5,0,0,01-JAN-94,01-OCT-97,01-DEC-10,01-JUN-12,,,"N","ISLE OF WIGHT","Virginia Beach-Norfolk-Newport News, VA-NC","Y","Y","Y"
201912017,20191,2017,"VA0460200","VA0460200","","N","N",,"I","WINDSOR","WINDSOR","Windsor","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",2694,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,0,6,0,0,0,0,0,01-JAN-94,01-JAN-11,01-JUN-11,01-JUN-12,,,"N","ISLE OF WIGHT","Virginia Beach-Norfolk-Newport News, VA-NC","Y","Y","Y"
201922017,20192,2017,"VA046SP00","VA046SP00","","N","N",,"I","SP: ISLE OF WIGHT COUNTY","SP: ISLE OF WIGHT COUNTY","State Police:","Isle of Wight County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-AUG-12,,,"N","ISLE OF WIGHT","Virginia Beach-Norfolk-Newport News, VA-NC","Y","Y","Y"
201942017,20194,2017,"VA0470100","VA0470100","","N","N",,"I","JAMES CITY COUNTY PD","JAMES CITY COUNTY PD WILLIAMSBURG","James City County Police Department","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",75486,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",79,0,79,18,6,24,0,0,01-JAN-94,01-DEC-98,01-DEC-10,01-JUN-12,,,"N","JAMES CITY","Virginia Beach-Norfolk-Newport News, VA-NC","Y","Y","Y"
201952017,20195,2017,"VA047SP00","VA047SP00","","N","N",,"I","SP: JAMES CITY COUNTY","SP: JAMES CITY COUNTY","State Police:","James City County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-JUN-12,,,"N","JAMES CITY","Virginia Beach-Norfolk-Newport News, VA-NC","Y","Y","Y"
201962017,20196,2017,"VA0480000","VA0480000","","N","N",,"I","KING AND QUEEN","KING AND QUEEN CO SO KING AND QUEEN","King and Queen","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",7182,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",11,0,11,0,8,8,0,0,01-JAN-94,01-JAN-05,01-DEC-10,01-JUN-12,,,"N","KING AND QUEEN","Non-MSA","Y","Y","Y"
201972017,20197,2017,"VA048SP00","VA048SP00","","N","N",,"I","SP: KING AND QUEEN CNTY","SP: KING AND QUEEN CNTY","State Police:","King and Queen County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-JUN-11,01-SEP-12,,,"N","KING AND QUEEN","Non-MSA","Y","Y","Y"
201982017,20198,2017,"VA0490000","VA0490000","","N","N",,"I","KING GEORGE","KING GEORGE CO SO KING GEORGE","King George","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",26357,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",32,1,33,5,14,19,0,0,01-JAN-94,01-JUL-97,01-DEC-10,01-JUL-12,,,"N","KING GEORGE","Non-MSA","Y","Y","Y"
201992017,20199,2017,"VA049SP00","VA049SP00","","N","N",,"I","SP: KING GEORGE COUNTY","SP: KING GEORGE COUNTY","State Police:","King George County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-JUL-12,,,"N","KING GEORGE","Non-MSA","Y","Y","Y"
202002017,20200,2017,"VA0500000","VA0500000","","N","N",,"I","KING WILLIAM","KING WILLIAM CO SO KING WILLIAM","King William","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",13060,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",17,1,18,3,12,15,0,0,01-JAN-94,01-NOV-97,01-DEC-10,01-JUN-12,,,"N","KING WILLIAM","Richmond, VA","Y","Y","Y"
202012017,20201,2017,"VA0500200","VA0500200","","N","N",,"I","WEST POINT","WEST POINT PD","West Point","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",3313,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,1,1,2,0,0,01-JAN-94,01-OCT-99,01-DEC-10,01-JUN-12,,,"N","KING WILLIAM","Richmond, VA","Y","Y","Y"
202022017,20202,2017,"VA050SP00","VA050SP00","","N","N",,"I","SP: KING WILLIAM COUNTY","SP: KING WILLIAM COUNTY","State Police:","King William County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-MAR-13,,,"N","KING WILLIAM","Richmond, VA","Y","Y","Y"
202032017,20203,2017,"VA0510000","VA0510000","","N","N",,"I","LANCASTER","LANCASTER CO SO LANCASTER","Lancaster","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",9178,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",27,0,27,3,9,12,0,0,01-JAN-94,01-AUG-98,01-DEC-10,01-JUN-12,,,"N","LANCASTER","Non-MSA","Y","Y","Y"
202042017,20204,2017,"VA0510100","VA0510100","","N","N",,"I","KILMARNOCK","KILMARNOCK PD","Kilmarnock","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",1431,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,1,0,1,0,0,01-JAN-94,01-JAN-07,01-DEC-10,01-JUN-12,,,"N","NORTHUMBERLAND; LANCASTER","Non-MSA","Y","Y","Y"
202052017,20205,2017,"VA0510300","VA0510300","","N","N",,"I","WHITE STONE","WHITE STONE POLICE DEPARTMENT","White Stone","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",340,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-94,01-OCT-07,01-MAR-11,01-JUN-12,,,"N","LANCASTER","Non-MSA","Y","Y","Y"
202062017,20206,2017,"VA051SP00","VA051SP00","","N","N",,"I","SP: LANCASTER COUNTY","SP: LANCASTER COUNTY","State Police:","Lancaster County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-MAR-11,01-JUN-12,,,"N","LANCASTER","Non-MSA","Y","Y","Y"
