"DATA_YEAR" "ARRESTEE_ID" "INCIDENT_ID" "ARRESTEE_SEQ_NUM" "ARREST_DATE" "MULTIPLE_INDICATOR" "AGE_NUM" "SEX_CODE" "ARREST_TYPE_NAME" "OFFENSE_NAME" "CRIME_AGAINST" "OFFENSE_CATEGORY_NAME" "OFFENSE_GROUP" "AGE_NAME" "RACE_DESC" "stay" "AGENCY_ID" "NIBRS_MONTH_ID" "SUBMISSION_DATE" "INCIDENT_DATE" "INCIDENT_HOUR" "CLEARED_EXCEPT_ID"
"2463" 2017 28251795 96200336 1 "23-OCT-17" "N" 42 "F" "On View" "Stolen Property Offenses" "Property" "Stolen Property Offenses" "A" "Age in Years" "Black or African American" TRUE 648 7924563 "20-AUG-18" "20-OCT-17" 14 6
"2464" 2017 27882328 95124920 1 "21-MAR-17" "N" 24 "M" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "White" TRUE 773 7851323 "20-AUG-18" "18-MAR-17" 0 6
"2465" 2017 28016748 95528980 1 "22-SEP-17" "C" 40 "M" "Taken INTO Custody" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 535 7880016 "20-AUG-18" "22-SEP-17" 19 6
"2466" 2017 28016753 95528980 2 "22-SEP-17" "C" 35 "F" "Taken INTO Custody" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 535 7880016 "20-AUG-18" "22-SEP-17" 19 6
"2467" 2017 28017059 95529767 1 "05-SEP-17" "N" 42 "M" "On View" "Stolen Property Offenses" "Property" "Stolen Property Offenses" "A" "Age in Years" "White" TRUE 571 7848259 "20-AUG-18" "19-AUG-17" 7 6
"2468" 2017 26929793 92081416 1 "07-JUL-17" "N" 29 "M" "Taken INTO Custody" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 571 7593297 "17-AUG-18" "11-FEB-17" 8 6
"2469" 2017 26933807 92092770 3 "28-JUL-17" "N" 23 "F" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 729 7688762 "17-AUG-18" "28-JUL-17" 19 6
"2470" 2017 26933805 92092770 1 "28-JUL-17" "N" 14 "F" "Summoned / Cited" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 729 7688762 "17-AUG-18" "28-JUL-17" 19 6
"2471" 2017 26933806 92092770 2 "28-JUL-17" "N" 18 "F" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 729 7688762 "17-AUG-18" "28-JUL-17" 19 6
"2472" 2017 26933823 92092826 1 "31-JUL-17" "N" 18 "M" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 729 7688762 "17-AUG-18" "31-JUL-17" 15 6
"2473" 2017 26933825 92092826 2 "31-JUL-17" "N" 18 "F" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 729 7688762 "17-AUG-18" "31-JUL-17" 15 6
"2474" 2017 26934941 92095843 1 "28-JUL-17" "N" 15 "M" "Summoned / Cited" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "White" TRUE 769 7688770 "17-AUG-18" "28-JUL-17" 14 6
"2475" 2017 26934978 92095975 1 "13-JUL-17" "M" 24 "F" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 778 7688988 "17-AUG-18" "13-JUL-17" 21 6
"2476" 2017 26935106 92096329 2 "11-JUL-17" "N" 20 "M" "Taken INTO Custody" "Credit Card/Automated Teller Machine Fraud" "Property" "Fraud Offenses" "A" "Age in Years" "Black or African American" TRUE 728 7610612 "17-AUG-18" "22-MAY-17" 13 6
"2477" 2017 26935102 92096329 1 "26-JUN-17" "N" 19 "M" "Taken INTO Custody" "Credit Card/Automated Teller Machine Fraud" "Property" "Fraud Offenses" "A" "Age in Years" "Black or African American" TRUE 728 7610612 "17-AUG-18" "22-MAY-17" 13 6
"2478" 2017 26935114 92096329 3 "13-JUL-17" "N" 19 "F" "Taken INTO Custody" "Credit Card/Automated Teller Machine Fraud" "Property" "Fraud Offenses" "A" "Age in Years" "Black or African American" TRUE 728 7610612 "17-AUG-18" "22-MAY-17" 13 6
"2479" 2017 28755983 97637452 1 "31-DEC-17" "N" 48 "F" "On View" "Stolen Property Offenses" "Property" "Stolen Property Offenses" "A" "Age in Years" "White" TRUE 749 7975948 "20-AUG-18" "31-DEC-17" NA 6
"2480" 2017 26935644 92097839 1 "08-JUL-17" "N" 21 "F" "Taken INTO Custody" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 728 7688760 "17-AUG-18" "08-JUL-17" 16 6
"2481" 2017 26935733 92098228 1 "10-JUL-17" "N" 18 "M" "Taken INTO Custody" "Stolen Property Offenses" "Property" "Stolen Property Offenses" "A" "Age in Years" "Black or African American" TRUE 728 7688760 "17-AUG-18" "10-JUL-17" 23 6
"2482" 2017 26935900 92098840 1 "14-JUL-17" "N" 23 "F" "Summoned / Cited" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 728 7688760 "17-AUG-18" "14-JUL-17" 15 6
"2483" 2017 27843129 95013670 1 "20-AUG-17" "C" 19 "F" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 512 7847987 "20-AUG-18" "20-AUG-17" 7 6
"2484" 2017 27843248 95013952 1 "28-AUG-17" "C" 10 "M" "On View" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "White" TRUE 512 7847987 "20-AUG-18" "28-AUG-17" 13 6
"2485" 2017 27844279 95016417 1 "16-AUG-17" "C" 31 "M" "Summoned / Cited" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 535 7848104 "20-AUG-18" "16-AUG-17" 18 6
"2486" 2017 27845063 95018606 1 "22-JUL-17" "N" 28 "F" "On View" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 542 7848157 "20-AUG-18" "22-JUL-17" 0 6
"2487" 2017 27845066 95018610 1 "17-JUL-17" "N" 54 "F" "On View" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 542 7848157 "20-AUG-18" "13-JUL-17" 12 6
"2488" 2017 28022388 95542902 1 "14-SEP-17" "N" 23 "F" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 727 7880885 "20-AUG-18" "14-SEP-17" 18 6
"2489" 2017 28725408 97548010 1 "28-APR-17" "N" 14 "M" "Summoned / Cited" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "White" TRUE 517 7609267 "20-AUG-18" "28-APR-17" 15 6
"2490" 2017 28725414 97548010 3 "28-APR-17" "N" 13 "F" "Summoned / Cited" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "White" TRUE 517 7609267 "20-AUG-18" "28-APR-17" 15 6
"2491" 2017 28725411 97548010 2 "28-APR-17" "N" 15 "M" "Summoned / Cited" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "White" TRUE 517 7609267 "20-AUG-18" "28-APR-17" 15 6
"2492" 2017 26932211 92087992 1 "18-JUL-17" "N" 22 "F" "Summoned / Cited" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 604 7688265 "17-AUG-18" "18-JUL-17" 14 6
"2493" 2017 26932286 92088206 1 "24-JUL-17" "N" 60 "F" "Summoned / Cited" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 604 7688265 "17-AUG-18" "24-JUL-17" 20 6
"2494" 2017 26932287 92088206 2 "24-JUL-17" "N" 40 "F" "Taken INTO Custody" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 604 7688265 "17-AUG-18" "24-JUL-17" 20 6
"2495" 2017 26932516 92088810 1 "19-JUL-17" "N" 26 "F" "Taken INTO Custody" "Credit Card/Automated Teller Machine Fraud" "Property" "Fraud Offenses" "A" "Age in Years" "White" TRUE 676 7594431 "17-AUG-18" "16-APR-17" 10 6
"2496" 2017 26932891 92090035 1 "27-JUL-17" "N" 18 "M" "On View" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 726 7688765 "17-AUG-18" "27-JUL-17" 0 6
"2497" 2017 26933423 92091832 1 "02-JUL-17" "N" 18 "M" "On View" "Theft From Motor Vehicle" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 729 7688762 "17-AUG-18" "02-JUL-17" 12 6
"2498" 2017 26933427 92091832 2 "02-JUL-17" "N" 28 "M" "On View" "Theft From Motor Vehicle" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 729 7688762 "17-AUG-18" "02-JUL-17" 12 6
"2499" 2017 26933591 92092282 1 "18-JUL-17" "N" 43 "M" "On View" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "Black or African American" TRUE 729 7688762 "17-AUG-18" "13-JUL-17" 2 6
"2500" 2017 26934034 92093331 1 "10-JUL-17" "N" 39 "F" "Taken INTO Custody" "Theft From Motor Vehicle" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 749 7667634 "17-AUG-18" "30-JUN-17" NA 6
"2501" 2017 26934145 92093765 1 "09-JUL-17" "N" 36 "M" "Taken INTO Custody" "Theft From Building" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 749 7688769 "17-AUG-18" "09-JUL-17" NA 6
"2502" 2017 26935063 92096200 1 "06-JUL-17" "N" 21 "M" "Taken INTO Custody" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 728 7594474 "17-AUG-18" "10-APR-17" 0 6
"2503" 2017 26935709 92098143 1 "10-JUL-17" "N" 32 "M" "Taken INTO Custody" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "Black or African American" TRUE 728 7688760 "17-AUG-18" "10-JUL-17" 10 6
"2504" 2017 26936413 92100840 1 "27-JUL-17" "N" 26 "F" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 728 7688760 "17-AUG-18" "27-JUL-17" 19 6
"2505" 2017 26936439 92100966 1 "28-JUL-17" "N" 31 "M" "Taken INTO Custody" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 728 7688760 "17-AUG-18" "28-JUL-17" 22 6
"2506" 2017 27854413 95042055 1 "23-AUG-17" "N" 19 "F" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 612 7848665 "20-AUG-18" "23-AUG-17" 18 6
"2507" 2017 27854838 95042804 1 "03-AUG-17" "N" 31 "M" "Taken INTO Custody" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 604 7848593 "20-AUG-18" "03-AUG-17" 14 6
"2508" 2017 27854891 95042875 1 "04-AUG-17" "N" 19 "F" "Taken INTO Custody" "Robbery" "Property" "Robbery" "A" "Age in Years" "White" TRUE 604 7848593 "20-AUG-18" "04-AUG-17" 14 6
"2509" 2017 27855079 95043205 1 "18-AUG-17" "N" 14 "F" "Taken INTO Custody" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "Black or African American" TRUE 604 7848593 "20-AUG-18" "18-AUG-17" 21 6
"2510" 2017 27855159 95043350 1 "25-AUG-17" "N" 40 "F" "Summoned / Cited" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 604 7848593 "20-AUG-18" "25-AUG-17" 9 6
"2511" 2017 27855632 95044256 1 "31-JUL-17" "N" 22 "M" "Summoned / Cited" "Stolen Property Offenses" "Property" "Stolen Property Offenses" "A" "Age in Years" "Black or African American" TRUE 620 7848672 "20-AUG-18" "31-JUL-17" 18 6
"2512" 2017 27855793 95044747 1 "15-AUG-17" "N" 46 "M" "On View" "Counterfeiting/Forgery" "Property" "Counterfeiting/Forgery" "A" "Age in Years" "White" TRUE 633 7848769 "20-AUG-18" "15-AUG-17" 14 6
"2513" 2017 27856070 95045611 1 "14-AUG-17" "C" 27 "M" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 632 7848772 "20-AUG-18" "14-AUG-17" 13 6
"2514" 2017 27856553 95047005 1 "18-JUL-17" "N" 39 "M" "On View" "Impersonation" "Property" "Fraud Offenses" "A" "Age in Years" "White" TRUE 639 7848790 "20-AUG-18" "18-JUL-17" 17 6
"2515" 2017 27857920 95050629 1 "16-AUG-17" "N" 29 "M" "On View" "Stolen Property Offenses" "Property" "Stolen Property Offenses" "A" "Age in Years" "White" TRUE 665 7848907 "20-AUG-18" "16-AUG-17" 12 6
"2516" 2017 27860329 95057270 4 "30-APR-17" "N" 49 "F" "On View" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "Black or African American" TRUE 673 7668500 "20-AUG-18" "30-APR-17" 3 6
"2517" 2017 27860326 95057270 2 "30-APR-17" "N" 40 "F" "On View" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "Black or African American" TRUE 673 7668500 "20-AUG-18" "30-APR-17" 3 6
"2518" 2017 27860327 95057270 3 "30-APR-17" "N" 43 "M" "On View" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "Black or African American" TRUE 673 7668500 "20-AUG-18" "30-APR-17" 3 6
"2519" 2017 27860325 95057270 1 "20-MAY-17" "N" 35 "M" "Taken INTO Custody" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "Black or African American" TRUE 673 7668500 "20-AUG-18" "30-APR-17" 3 6
"2520" 2017 27860429 95057575 1 "13-MAY-17" "N" 14 "M" "Taken INTO Custody" "Theft From Motor Vehicle" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 673 7668501 "20-AUG-18" "08-MAY-17" 20 6
"2521" 2017 27860431 95057575 2 "17-MAY-17" "N" 16 "M" "Taken INTO Custody" "Theft From Motor Vehicle" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 673 7668501 "20-AUG-18" "08-MAY-17" 20 6
"2522" 2017 27860442 95057621 1 "11-MAY-17" "N" 29 "F" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 673 7668501 "20-AUG-18" "11-MAY-17" 13 6
"2523" 2017 27860487 95057801 1 "07-AUG-17" "N" 18 "M" "Taken INTO Custody" "Theft From Motor Vehicle" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 673 7668501 "20-AUG-18" "21-MAY-17" 1 6
"2524" 2017 27847450 95025128 1 "08-JUN-17" "N" 27 "M" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "White" TRUE 579 7848288 "20-AUG-18" "01-JUN-17" 14 6
"2525" 2017 27847648 95025553 1 "30-AUG-17" "N" 25 "M" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "White" TRUE 579 7848290 "20-AUG-18" "25-AUG-17" 15 6
"2526" 2017 27841121 95009114 1 "05-AUG-17" "N" 26 "F" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 502 7847993 "20-AUG-18" "05-AUG-17" 11 6
"2527" 2017 27842310 95011757 1 "10-AUG-17" "N" 37 "F" "Summoned / Cited" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 510 7847982 "20-AUG-18" "10-AUG-17" NA 6
"2528" 2017 27842808 95012774 1 "10-AUG-17" "M" 27 "F" "Taken INTO Custody" "Stolen Property Offenses" "Property" "Stolen Property Offenses" "A" "Age in Years" "White" TRUE 512 7664064 "20-AUG-18" "30-JUN-17" 8 6
"2529" 2017 27842925 95013126 1 "05-AUG-17" "C" 46 "F" "On View" "Counterfeiting/Forgery" "Property" "Counterfeiting/Forgery" "A" "Age in Years" "White" TRUE 512 7847987 "20-AUG-18" "05-AUG-17" 9 6
"2530" 2017 27843024 95013393 1 "13-AUG-17" "C" 36 "M" "Taken INTO Custody" "Counterfeiting/Forgery" "Property" "Counterfeiting/Forgery" "A" "Age in Years" "White" TRUE 512 7847987 "20-AUG-18" "11-AUG-17" 12 6
"2531" 2017 27860616 95058315 1 "11-JUN-17" "N" 29 "M" "On View" "Theft From Motor Vehicle" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 673 7668502 "20-AUG-18" "11-JUN-17" 15 6
"2532" 2017 27860676 95058571 1 "19-JUN-17" "N" 35 "M" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 673 7668502 "20-AUG-18" "19-JUN-17" 18 6
"2533" 2017 27865793 95072795 1 "27-AUG-17" "N" 28 "M" "Taken INTO Custody" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "White" TRUE 730 7849231 "20-AUG-18" "27-AUG-17" 11 6
"2534" 2017 27866014 95073486 1 "14-AUG-17" "C" 20 "F" "Taken INTO Custody" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 735 7849227 "20-AUG-18" "17-JUN-17" 13 6
"2535" 2017 27866035 95073582 1 "06-AUG-17" "N" 31 "M" "Taken INTO Custody" "Theft From Motor Vehicle" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 735 7849227 "20-AUG-18" "30-JUN-17" 12 6
"2536" 2017 27853548 95040453 2 "29-AUG-17" "N" 17 "M" "Summoned / Cited" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 591 7848560 "20-AUG-18" "29-AUG-17" 14 6
"2537" 2017 26738912 91497010 1 "17-JUN-17" "C" 24 "M" "Taken INTO Custody" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 632 7667420 "17-AUG-18" "17-JUN-17" 14 6
"2538" 2017 25792443 88750517 1 "23-JAN-17" "N" 44 "M" "Taken INTO Custody" "False Pretenses/Swindle/Confidence Game" "Property" "Fraud Offenses" "A" "Age in Years" "White" TRUE 591 7512324 "17-AUG-18" "23-JAN-17" 12 6
"2539" 2017 25792508 88750679 1 "29-JAN-17" "N" 28 "M" "On View" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 591 7512324 "17-AUG-18" "29-JAN-17" 22 6
"2540" 2017 26312252 90240030 2 "25-APR-17" "N" 48 "M" "On View" "Counterfeiting/Forgery" "Property" "Counterfeiting/Forgery" "A" "Age in Years" "White" TRUE 612 7594227 "17-AUG-18" "25-APR-17" 17 6
"2541" 2017 26312249 90240030 1 "25-APR-17" "N" 26 "M" "On View" "Counterfeiting/Forgery" "Property" "Counterfeiting/Forgery" "A" "Age in Years" "White" TRUE 612 7594227 "17-AUG-18" "25-APR-17" 17 6
"2542" 2017 26312298 90240144 2 "16-MAR-17" "N" 24 "M" "Taken INTO Custody" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 621 7594232 "17-AUG-18" "04-MAR-17" 18 6
"2543" 2017 26312293 90240144 1 "16-MAR-17" "N" 22 "M" "Taken INTO Custody" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 621 7594232 "17-AUG-18" "04-MAR-17" 18 6
"2544" 2017 26312315 90240168 2 "16-MAR-17" "N" 24 "M" "Taken INTO Custody" "Theft From Motor Vehicle" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 621 7528587 "17-AUG-18" "26-FEB-17" 22 6
"2545" 2017 26312312 90240168 1 "16-MAR-17" "N" 22 "M" "Taken INTO Custody" "Theft From Motor Vehicle" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 621 7528587 "17-AUG-18" "26-FEB-17" 22 6
"2546" 2017 26312348 90240228 1 "25-MAR-17" "N" 32 "F" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 621 7594232 "17-AUG-18" "25-MAR-17" 14 6
"2547" 2017 26306506 90223278 1 "22-APR-17" "M" 18 "M" "Summoned / Cited" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 609 7594215 "17-AUG-18" "22-APR-17" 14 6
"2548" 2017 26303610 90214749 1 "03-FEB-17" "N" 14 "F" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 563 7593326 "17-AUG-18" "03-FEB-17" 12 6
"2549" 2017 26306511 90223278 2 "22-APR-17" "M" 16 "M" "Summoned / Cited" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 609 7594215 "17-AUG-18" "22-APR-17" 14 6
"2550" 2017 26306507 90223290 1 "22-APR-17" "M" 14 "M" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 609 7594215 "17-AUG-18" "22-APR-17" 19 6
"2551" 2017 26306512 90223290 2 "22-APR-17" "M" 13 "M" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 609 7594215 "17-AUG-18" "22-APR-17" 19 6
"2552" 2017 26300116 90206103 1 "11-APR-17" "C" 50 "M" "On View" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 512 7592012 "17-AUG-18" "14-MAR-17" 20 6
"2553" 2017 26300434 90206944 1 "19-APR-17" "C" 14 "M" "On View" "Stolen Property Offenses" "Property" "Stolen Property Offenses" "A" "Age in Years" "White" TRUE 512 7593143 "17-AUG-18" "19-APR-17" 10 6
"2554" 2017 26319946 90261019 1 "03-FEB-17" "N" 25 "M" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "Black or African American" TRUE 728 7528697 "17-AUG-18" "03-FEB-17" 12 6
"2555" 2017 26319950 90261019 2 "03-FEB-17" "N" 33 "F" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "White" TRUE 728 7528697 "17-AUG-18" "03-FEB-17" 12 6
"2556" 2017 26319954 90261033 1 "08-APR-17" "N" 34 "M" "Taken INTO Custody" "Motor Vehicle Theft" "Property" "Motor Vehicle Theft" "A" "Age in Years" "Black or African American" TRUE 728 7528697 "17-AUG-18" "04-FEB-17" 7 6
"2557" 2017 25869106 88959925 1 "13-FEB-17" "C" 42 "M" "Taken INTO Custody" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "White" TRUE 511 7509303 "17-AUG-18" "22-JAN-17" 15 6
"2558" 2017 25798280 88763224 2 "20-JAN-17" "N" 31 "M" "On View" "Counterfeiting/Forgery" "Property" "Counterfeiting/Forgery" "A" "Age in Years" "Black or African American" TRUE 684 7512393 "17-AUG-18" "10-JAN-17" 20 6
"2559" 2017 25798279 88763224 1 "10-JAN-17" "N" 26 "M" "On View" "Counterfeiting/Forgery" "Property" "Counterfeiting/Forgery" "A" "Age in Years" "Black or African American" TRUE 684 7512393 "17-AUG-18" "10-JAN-17" 20 6
"2560" 2017 26303593 90214686 1 "01-FEB-17" "N" 34 "M" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 563 7593326 "17-AUG-18" "01-FEB-17" 12 6
"2561" 2017 26737186 91491280 1 "08-MAY-17" "N" 35 "F" "Summoned / Cited" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 604 7666359 "17-AUG-18" "08-MAY-17" 17 6
"2562" 2017 25790058 88745298 1 "04-JAN-17" "N" 22 "M" "On View" "Stolen Property Offenses" "Property" "Stolen Property Offenses" "A" "Age in Years" "Black or African American" TRUE 577 7512308 "17-AUG-18" "04-JAN-17" 17 6
"2563" 2017 26297826 90200785 1 "27-APR-17" "N" 16 "M" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "White" TRUE 501 7591827 "17-AUG-18" "18-APR-17" 6 6
"2564" 2017 26297829 90200755 1 "20-APR-17" "N" 21 "M" "Taken INTO Custody" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "White" TRUE 501 7591827 "17-AUG-18" "20-APR-17" 11 6
"2565" 2017 26297832 90200785 2 "27-APR-17" "N" 24 "M" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "White" TRUE 501 7591827 "17-AUG-18" "18-APR-17" 6 6
"2566" 2017 26297923 90201051 1 "11-APR-17" "N" 26 "M" "Summoned / Cited" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "White" TRUE 516 7551936 "17-AUG-18" "26-MAR-17" NA 6
"2567" 2017 26298110 90201587 1 "06-FEB-17" "N" 24 "M" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "White" TRUE 514 7592382 "17-AUG-18" "06-FEB-17" 17 6
"2568" 2017 26305917 90221129 1 "13-APR-17" "N" 17 "M" "Taken INTO Custody" "Stolen Property Offenses" "Property" "Stolen Property Offenses" "A" "Age in Years" "White" TRUE 591 7593346 "17-AUG-18" "13-APR-17" 0 6
"2569" 2017 26305918 90221129 2 "13-APR-17" "N" 17 "M" "Summoned / Cited" "Stolen Property Offenses" "Property" "Stolen Property Offenses" "A" "Age in Years" "White" TRUE 591 7593346 "17-AUG-18" "13-APR-17" 0 6
"2570" 2017 25878228 88981503 1 "23-FEB-17" "C" 18 "F" "Taken INTO Custody" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 632 7528610 "17-AUG-18" "23-FEB-17" 21 6
"2571" 2017 26318330 90256641 1 "05-APR-17" "N" 40 "M" "On View" "Stolen Property Offenses" "Property" "Stolen Property Offenses" "A" "Age in Years" "White" TRUE 751 7594512 "17-AUG-18" "04-APR-17" 8 6
"2572" 2017 27863562 95066409 1 "01-AUG-17" "N" 47 "F" "On View" "Stolen Property Offenses" "Property" "Stolen Property Offenses" "A" "Age in Years" "Black or African American" TRUE 726 7849204 "20-AUG-18" "01-AUG-17" 21 6
"2573" 2017 26728991 91467700 1 "13-JUN-17" "N" 28 "M" "On View" "Stolen Property Offenses" "Property" "Stolen Property Offenses" "A" "Age in Years" "White" TRUE 510 7663167 "17-AUG-18" "13-JUN-17" 10 6
"2574" 2017 26298196 90201732 1 "28-MAR-17" "N" 20 "M" "Summoned / Cited" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 514 7592401 "17-AUG-18" "27-MAR-17" 0 6
