"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
190612017,19061,2017,"TX0611200","TX0611200","","N","N",,"I","FLOWER MOUND","FLOWER MOUND PD FLOWER MOUND","Flower Mound","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",75101,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",7,"3","Cities from 50,000 thru 99,000","3","Cities from 50,000 thru 99,000","N",2,"R","Y",0,0,0,0,0,0,0,0,01-JAN-97,01-APR-02,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","TARRANT; DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190642017,19064,2017,"TX0611500","TX0611500","","N","N",,"I","THE COLONY","THE COLONY PD THE COLONY","The Colony","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",43484,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",55,12,67,7,21,28,0,0,01-JAN-97,01-JAN-08,01-NOV-16,01-NOV-16,01-NOV-16,01-NOV-16,"N","DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190672017,19067,2017,"TX0612500","TX0612500","","N","N",,"I","DOUBLE OAK","DOUBLE OAK PD","Double Oak","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",3116,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-17,01-JAN-17,01-JAN-17,01-JAN-17,01-JAN-17,"N","DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190722017,19072,2017,"TX0613200","TX0613200","","N","N",,"I","PONDER","PONDER POLICE DEPARTMENT PONDER","Ponder","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",1602,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-17,01-JAN-17,01-DEC-17,01-DEC-17,01-DEC-17,"N","DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190742017,19074,2017,"TX0620000","TX0620000","","N","N",,"I","DEWITT","DEWITT COUNTY SHERIFFS OFFICE","DeWitt","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",8021,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-97,01-JUL-12,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","DEWITT","Non-MSA","Y","Y","Y"
190752017,19075,2017,"TX0620100","TX0620100","","N","N",,"I","CUERO","CUERO PD","Cuero","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",8572,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",13,0,13,2,1,3,0,0,01-JAN-97,01-NOV-16,01-NOV-16,01-NOV-16,01-NOV-16,01-NOV-16,"N","DEWITT","Non-MSA","Y","Y","Y"
190892017,19089,2017,"TX0670200","TX0670200","","N","N",,"I","EASTLAND","EASTLAND PD","Eastland","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",3878,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",10,0,10,0,2,2,0,0,01-JAN-97,01-MAR-14,01-JAN-17,01-JAN-17,01-JAN-17,01-JUL-18,"N","EASTLAND","Non-MSA","Y","Y","Y"
191402017,19140,2017,"TX0780000","TX0780000","","N","N",,"I","FOARD","FOARD CO SO CROWELL","Foard","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",335,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-16,01-JAN-16,,,,"N","FOARD","Non-MSA","Y","Y","Y"
191452017,19145,2017,"TX0790300","TX0790300","","N","N",,"S","ROSENBERG","ROSENBERG POLICE DEPT","Rosenberg","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",37822,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-18,01-JAN-18,01-SEP-18,01-SEP-18,01-SEP-18,"N","FORT BEND","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
191632017,19163,2017,"TX0830200","TX0830200","","N","N",,"I","SEMINOLE","SEMINOLE PD","Seminole","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",7795,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",11,0,11,1,2,3,0,0,01-JAN-97,01-SEP-17,01-SEP-17,01-SEP-17,01-SEP-17,01-SEP-17,"N","GAINES","Non-MSA","Y","Y","Y"
191852017,19185,2017,"TX0880000","TX0880000","","N","N",,"I","GOLIAD","GOLIAD COUNTY SHERIFFS OFFICE","Goliad","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",7559,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-12,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","GOLIAD","Victoria, TX","Y","Y","Y"
191922017,19192,2017,"TX0900200","TX0900200","","N","N",,"I","PAMPA","PAMPA PD","Pampa","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",17736,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-DEC-16,01-DEC-16,01-DEC-16,01-DEC-16,01-DEC-16,"N","GRAY","Non-MSA","Y","Y","Y"
192082017,19208,2017,"TX0920400","TX0920400","","N","N",,"I","KILGORE","KILGORE PD","Kilgore","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",15074,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",32,4,36,4,8,12,0,0,01-JAN-97,01-APR-15,01-APR-15,01-JUL-18,01-JUL-18,01-JUL-18,"N","RUSK; GREGG","Longview, TX","Y","Y","Y"
192092017,19209,2017,"TX0920500","TX0920500","","N","N",,"I","LONGVIEW","LONGVIEW PD","Longview","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",82303,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",7,"3","Cities from 50,000 thru 99,000","3","Cities from 50,000 thru 99,000","N",2,"R","Y",0,0,0,0,0,0,0,0,01-JAN-97,01-JAN-05,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","HARRISON; GREGG","Longview, TX","Y","Y","Y"
192302017,19230,2017,"TX0990000","TX0990000","","N","N",,"I","HARDEMAN","HARDEMAN CO SO QUANAH","Hardeman","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",3195,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-97,01-JUN-15,01-OCT-15,01-OCT-15,01-OCT-15,01-OCT-15,"N","HARDEMAN","Non-MSA","Y","Y","Y"
192352017,19235,2017,"TX1000200","TX1000200","","N","N",,"I","SILSBEE","SILSBEE PD","Silsbee","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",6747,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-17,01-JAN-17,01-DEC-17,01-DEC-17,01-DEC-17,"N","HARDIN","Beaumont-Port Arthur, TX","Y","Y","Y"
192372017,19237,2017,"TX1000900","TX1000900","","N","N",,"I","LUMBERTON","LUMBERTON PD","Lumberton","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",12690,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-AUG-10,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","HARDIN","Beaumont-Port Arthur, TX","Y","Y","Y"
192502017,19250,2017,"TX1011900","TX1011900","","N","N",,"I","SOUTH HOUSTON","SOUTH HOUSTON PD","South Houston","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",17537,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",29,5,34,2,6,8,0,0,01-JAN-97,01-MAY-11,01-JAN-17,01-JAN-17,01-JAN-17,01-SEP-18,"N","HARRIS","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
192542017,19254,2017,"TX1012300","TX1012300","","N","N",,"I","TOMBALL","TOMBALL PD","Tomball","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",11807,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-APR-06,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","HARRIS","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
192582017,19258,2017,"TX1012700","TX1012700","","N","N",,"I","KATY","KATY PD","Katy","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",17669,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-99,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","WALLER; FORT BEND; HARRIS","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
192792017,19279,2017,"TX1017300","TX1017300","","N","N",,"I","ISD: ALDINE","ALDINE INDEPENDENT SCHOOL DISTRICT PD HOUSTON","Independent School District:","Aldine","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","Other",0,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-FEB-17,01-FEB-17,01-MAR-18,01-MAR-18,01-MAR-18,"N","HARRIS","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
193102017,19310,2017,"TX1080200","TX1080200","","N","N",,"I","DONNA","DONNA POLICE DEPT","Donna","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",16641,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",31,8,39,2,4,6,0,0,01-JAN-97,01-MAR-17,01-MAR-17,01-MAR-17,01-MAR-17,01-MAR-17,"N","HIDALGO","McAllen-Edinburg-Mission, TX","Y","Y","Y"
193112017,19311,2017,"TX1080300","TX1080300","","N","N",,"I","EDCOUCH","EDCOUCH PD","Edcouch","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",3397,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-DEC-16,01-DEC-16,01-DEC-17,01-DEC-17,01-DEC-17,"N","HIDALGO","McAllen-Edinburg-Mission, TX","Y","Y","Y"
193152017,19315,2017,"TX1080700","TX1080700","","N","N",,"I","LA VILLA","LA VILLA PD","La Villa","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",2702,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JUL-15,01-OCT-15,01-OCT-15,01-OCT-15,01-OCT-15,"N","HIDALGO","McAllen-Edinburg-Mission, TX","Y","Y","Y"
193202017,19320,2017,"TX1081300","TX1081300","","N","N",,"I","SAN JUAN","SAN JUAN PD","San Juan","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",37114,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-NOV-16,01-NOV-16,01-NOV-16,01-NOV-16,01-NOV-16,"N","HIDALGO","McAllen-Edinburg-Mission, TX","Y","Y","Y"
193442017,19344,2017,"TX1110000","TX1110000","","N","N",,"I","HOOD","HOOD CO SO GRANBURY","Hood","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",46785,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",48,40,88,7,52,59,0,0,01-JAN-97,01-AUG-17,01-AUG-17,01-MAR-18,01-MAR-18,01-MAR-18,"N","HOOD","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
193612017,19361,2017,"TX1160600","TX1160600","","N","N",,"I","TEXAS A&M UNIV: COMMERCE","TEXAS A&M UNIVERSITY PD COMMERCE","Texas A&M University:","Commerce","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","University or College",0,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-MAR-09,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","HUNT","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
193682017,19368,2017,"TX1170100","TX1170100","","N","N",,"I","BORGER","BORGER PD","Borger","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",12791,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JUL-16,01-JUL-16,01-JUL-16,01-JUL-16,01-JUL-16,"N","HUTCHINSON","Non-MSA","Y","Y","Y"
193732017,19373,2017,"TX1200000","TX1200000","","N","N",,"I","JACKSON","JACKSON CO SO EDNA","Jackson","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",6995,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",12,10,22,0,14,14,0,0,01-JAN-97,01-JUL-12,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","JACKSON","Non-MSA","Y","Y","Y"
193742017,19374,2017,"TX1200100","TX1200100","","N","N",,"I","EDNA","EDNA PD","Edna","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",5874,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",0,0,0,0,0,0,0,0,01-JAN-97,01-NOV-11,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","JACKSON","Non-MSA","Y","Y","Y"
193872017,19387,2017,"TX1230800","TX1230800","","N","N",,"I","PORT NECHES","PORT NECHES PD","Port Neches","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",12775,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-SEP-16,01-SEP-16,01-SEP-16,01-SEP-16,01-SEP-16,"N","JEFFERSON","Beaumont-Port Arthur, TX","Y","Y","Y"
193972017,19397,2017,"TX1260300","TX1260300","","N","N",,"I","CLEBURNE","CLEBURNE PD","Cleburne","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",30320,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",45,0,45,5,19,24,0,0,01-JAN-97,01-JAN-99,01-FEB-15,01-FEB-15,01-FEB-15,01-FEB-15,"N","JOHNSON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
193992017,19399,2017,"TX1260600","TX1260600","","N","N",,"I","KEENE","KEENE PD","Keene","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",6334,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-14,01-JAN-17,01-JAN-17,01-JAN-17,01-JAN-17,"N","JOHNSON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
194092017,19409,2017,"TX1290000","TX1290000","","N","N",,"I","KAUFMAN","KAUFMAN CO SO KAUFMAN","Kaufman","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",72170,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",76,81,157,9,65,74,0,0,01-JAN-97,01-JUN-09,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","KAUFMAN","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
194102017,19410,2017,"TX1290100","TX1290100","","N","N",,"I","FORNEY","FORNEY PD","Forney","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",20155,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-MAR-06,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","KAUFMAN","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
194112017,19411,2017,"TX1290200","TX1290200","","N","N",,"I","KAUFMAN","KAUFMAN PD","Kaufman","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",7276,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JUL-16,01-JUL-16,01-JUL-16,01-JUL-16,01-JUL-16,"N","KAUFMAN","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
194132017,19413,2017,"TX1290500","TX1290500","","N","N",,"I","TERRELL","TERRELL PD","Terrell","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",17579,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",33,5,38,3,17,20,0,0,01-JAN-97,01-JUL-14,01-JUN-15,01-JUN-15,01-JUN-15,01-JUN-15,"N","KAUFMAN","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
194162017,19416,2017,"TX1300000","TX1300000","","N","N",,"I","KENDALL","KENDALL CO SO BOERNE","Kendall","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",26490,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-97,01-NOV-16,01-NOV-16,01-NOV-16,01-NOV-16,01-NOV-16,"N","KENDALL","San Antonio-New Braunfels, TX","Y","Y","Y"
194172017,19417,2017,"TX1300100","TX1300100","","N","N",,"I","BOERNE","BOERNE PD","Boerne","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",15521,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-AUG-16,01-AUG-16,01-AUG-16,01-AUG-16,01-AUG-16,"N","KENDALL","San Antonio-New Braunfels, TX","Y","Y","Y"
194372017,19437,2017,"TX1391000","TX1391000","","N","N",,"I","RENO","RENO POLICE DEPARTMENT","Reno","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",3324,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JAN-97,01-JAN-16,01-JAN-16,01-JAN-16,01-JAN-16,01-JAN-16,"N","LAMAR","Non-MSA","Y","Y","Y"
194402017,19440,2017,"TX1400300","TX1400300","","N","N",,"I","LITTLEFIELD","LITTLEFIELD PD","Littlefield","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",5983,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",0,0,0,0,0,0,0,0,01-JAN-97,01-JAN-17,01-JAN-17,01-JAN-17,01-JAN-17,01-JAN-17,"N","LAMB","Non-MSA","Y","Y","Y"
194442017,19444,2017,"TX1410100","TX1410100","","N","N",,"I","LAMPASAS","LAMPASAS POLICE DEPT","Lampasas","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",7910,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",18,2,20,1,9,10,0,0,01-JAN-97,01-SEP-16,01-SEP-16,01-SEP-16,01-SEP-16,01-SEP-16,"N","LAMPASAS","Killeen-Temple, TX","Y","Y","Y"
194492017,19449,2017,"TX1430000","TX1430000","","N","N",,"I","LAVACA","LAVACA CO SO HALLETTSVILLE","Lavaca","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",10390,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-12,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","LAVACA","Non-MSA","Y","Y","Y"
194502017,19450,2017,"TX1430100","TX1430100","","N","N",,"I","HALLETTSVILLE","HALLETTSVILLE PD","Hallettsville","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",2591,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-FEB-17,01-FEB-17,01-DEC-17,01-DEC-17,01-DEC-17,"N","LAVACA","Non-MSA","Y","Y","Y"
194582017,19458,2017,"TX1460300","TX1460300","","N","N",,"I","DAYTON","DAYTON PD","Dayton","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",7815,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",18,0,18,2,11,13,0,0,01-JAN-97,01-MAY-17,01-MAY-17,01-MAR-18,01-MAR-18,01-MAR-18,"N","LIBERTY","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
194722017,19472,2017,"TX1520000","TX1520000","","N","N",,"I","LUBBOCK","LUBBOCK CO SO LUBBOCK","Lubbock","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",32236,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-97,01-MAY-98,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","LUBBOCK","Lubbock, TX","Y","Y","Y"
194742017,19474,2017,"TX1520200","TX1520200","","N","N",,"I","LUBBOCK","LUBBOCK PD","Lubbock","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",256335,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",5,"1C","Cities from 250,000 thru 499,999","1","All cities 250,000 or over","Y",1,"R","N",,,,,,,0,0,01-JAN-97,01-OCT-17,01-OCT-17,01-MAR-18,01-MAR-18,01-MAR-18,"N","LUBBOCK","Lubbock, TX","Y","Y","Y"
