id,from_id,owner_id,date,post_type,text,comments.count,likes.count,reposts.count
22294,-94119361,-94119361,1459019818,post,"Господа-победители. 
Произошла неполадка на сцене, так что отпишу всем в ЛС.",1,17,2
22286,-94119361,-94119361,1458996804,post,https://www.periscope.tv/anuitta/1yoJMOdoVVnKQ,3,0,0
22254,-94119361,-94119361,1458937090,post,"#шаверма_кирза
#шаверма_кировскийзавод

АДРЕС: ул. Васи Алексеева 1
ОЦЕНКА: 3 из 10

Съездил я недавно в шавуху на Кировском заводе. Не впечатлило, честно. Мне туда действительно было не по пути, и попал я туда только по заманчивому обзору из группы. Небольшой тк позади метро. Зеркальный зал.

Сие заведение уже посещали некоторые участники нашей группы. Кто-то писал что там хорошо, кто-то наоборот был недоволен. Чтобы не додумывать, я лично наведался с проверкой. За шаву в лаваше(названную двойной, а обычной там просто непросто не было ) я заплатил 140 рублей.

Для меня было непривычно увидеть вертель с невероятным количеством мяса. Курицы было шавух на 200) Аромат доносился далеко с улицы. Повар работал без головного убора и без перчаток. Но всей кассой заведовала девушка. За ширмой работал третий человек на заготовках. При мне обновили поднос с нарезанными овощами. Зал чистый. Работает радио с неповторимым Юрием Антоновым)

Лаваш
Он вообще не зашёл. Ну ни капли. Во первых это по вкусу и сухости просто бумага (он даже не солёный), а во вторых он, как и свойственно бумаге, быстро размяк и все внутренности со дна полились в тарелку. Прожарен не равномерно, а сама шава была наполовину холодной.

Овощи
Томаты свежие, как и огурцы, но нарублены так крупно, будто их не нарезали на доске, а играли во Fruit Ninja. Очень крупные куски, которые визуально снаружи делают шавуху большой и привлекательной. Кругом сплошное на**алово...

Мясо
Курица годно прожарена, а перед этим промаринована. Очень вкусное мясцо! Кусочки мелковаты и попался хрящ...НО! Мяса в шаверме процентов 35. Это непростительно мало.

Соус
Его мало, но он вкусный. Сметанно-майонезный, с добавлением чеснока, карри и лимонного сока, который придаёт соусу изысканную кислинку. 
Как ты знаешь, уважаемый читатель, если смешать сметану с майонезом - получится достаточно густая субстанция. Это знал и повар. Надо разбавлять. И сука разбавил! ПОЧЕМУ ТАК ЖИДКО???? КЕФИР В РАЗЫ ГУЩЕ! 
Естессна это все протекло. Плохо. Очень плохо...

В общем выводы делайте сами, но я туда больше не пойду.",17,10,2
22230,-94119361,-94119361,1458849990,post,"#шаверма_оффтоп 
#шаверма_мероприятия

Друзья! Если вдруг вам интересно посмотреть, что будет на этом мероприятии, пообщаться с музыкантами или админами Обзоров, да и если просто скучно будет, приглашаем посмотреть трансляцию! :)",9,9,0
22209,-94119361,-94119361,1458828998,post,"#шаверма_обводный #шаверма_обводный_канал #шаверма_обводныйканал 

Перед отъездом в бомжевание по Европе заскочил в заведение прямо у автовокзала. Если стоять спиной к каналу и лицом ко выходу на вокзал, то справа на небольшой площади надпись ШАВЕРМА. Внутри достаточно много пространства , продают кроме шавермы алкоголь , пирожки и все такое, а в соседнем помещении ларек. Достаточно столов и довольно чисто, дизайн типичный для шаверм в спальных районах. Цены стандартные, размер тоже. 

Соуса много , мясо хорошее, отношение мяса к остальному 50/50, одним словом , удачная и классическая. 

На 70% поедании стала течь и разваливаться , еле спасли салфеточки. 

Ставлю 6.5 за единственный, но существенный недостаток.",9,14,1
22169,-94119361,-94119361,1458766857,post,"#шаверма_Гражданский_проспект
#шаверма_Гражданка

АДРЕС: угол улицы Ушинского и проспекта Просвещения
ОЦЕНКА: 8 из 10

В выходной день я традиционно зашёл в очередную шавуху. Был голодный как питон и еле уловив запах мяса на вертеле, заскочил в первую попавшуюся богадельню. Она находится на углу проспекта просвещения и улицы Ушинского(шаговая доступность от ст.м. Гражданский проспект)
 
Я не надеялся на что-то сверхъестественное. Просто заплатил указанные в меню 140 рублей за шаверму в лаваше и присел за столик. Зал небольшой, уютный и главное чистый) Порадовало то, что жокей колдовал в одноразовых перчатках, которые после приготовления, как полагается, выкинул. 

Лаваш:
С лавашом все в порядке, хорошая прожарка. Годный свежий лавашик.

Овощи:
Свежие и, красиво нарезанные, лежат за стеклом на виду посетителей. Но в шаверме их было очень много. Я бы даже сказал - один салат. Помимо огурцов и помидоров в лаваш упаковали репчатого лука и, как ни странно, стебли сельдерея. Честно, я не знаю зачем.... Он действительно лишний и придаёт шаверме свой специфический привкус. Отвратительный привкус (хотя к сельдерею я отношусь положительно, но он там явно лишний)
И общее соотношение мяса и овощей - это 35/65

Мясо:
На вкус курочка была вполне достойной. С хорошей прожаркой и совсем не пересушена. Но только я закрыл глаза на сельдерей, как на зубы мне попался хрящ. Не большой, но моё впечатление он хорошенько испортил. Ещё и этот сельдерей проклятый...

Соус:
Вот к чему нареканий нет вообще, так это к соусу. Он был таким, каким и должен быть. Из желтков, чеснока, трав, соли и масла. Он довольно таки густой, соответственно не протекает.

Чтобы не высасывать оценку из пальца, я решил составить критерии оценки, которые объективны для меня. Цифры из воздуха - не моё.

Оценка: 8 из 10.",15,24,1
22146,-94119361,-94119361,1458754339,post,"#шаверма_новости
#шаерма_оффтоп
#оффтоп

""В центре Петербурга за вооруженное нападение на повара и посетителя кафе задержан взыскательный любитель шавермы.

Около двух часов ночи 23 марта в кафе «Шаверма» на Большой Московской улице, 1 – 3, мужчина в камуфляжных штанах сначала ударил ножом в голову одного из посетителей, а потом бросился на повара. Завязался неравный диспут о количестве добавленного соуса и свежести овощей.

Головокружительная суета закончилась в «Шаверме» с появлением оперативной группы «Титана». Беспокойного гурмана задерживали с наручниками. К приезду полицейских из 28-го отдела полиции он присмирел.""

А кто-нибудь ел там? обзор есть? Может за дело порезали шаверье!",21,43,5
22109,-94119361,-94119361,1458674047,post,"#шаверма_Чкаловская

АДРЕС: угол малого проспекта ПС и Большой Зеленина
ОЦЕНКА: 5,7 из 10

Волей случая оказался на Чкаловской, где одна за другой шли шавермы: ARIJ на Колпинском переулке, шаур(огонёк в виде буквы ""М"")а на Большой Зеленина 6 (или 8) и напоследок - 4:20. 

Помещение и персонал:
Само заведение внутри не фотографировал, однако могу сказать, что помещение очень светлое, есть отличные места напротив больших окон, много столов и имеется сан.узел.
Внутри помещения играет приятная и ненавязчивая музыка. 
Персонал очень отзывчивый и улыбчивый, выполняют свою работу на ура. 
Когда мы сели за стол, нас спросили, нужен ли нам пароль от WiFi. 
К минусам зала могу отнести шатающийся стол и то, что мусор не сразу же убирается за клиентами. Выбрав подходящий стол, мы ждали около 5 минут, чтобы персонал догадался, что со стола надо убрать мусор. Для меня также является минусом, что наш стол не протерли влажной тряпкой. 
Ах да, здесь ещё продают тематические стикеры: ВуТанг клан, всякого рода мемы и тд. 
2 листа А4 - 100 рублей. Купить данные стикеры предлагают после того, как вы отведаете своё блюдо. 

Цены и меню:
Шаверма в пите - 90. 
Шаверма в лаваше - 120. 
Комбо из 2 шаверм в лаваше, картошки фри с соусам и 2 напитков - 280. 
Также имеется пицца за 100 рублей, различные прохладительные напитки, чай, кофе, пирожки. 
Возможно, что-то упустил из виду, так как хотелось есть, и я сразу же произнёс ""одну в лаваше"", не вчитываясь в меню. 

Шаверма:
-Готовилась в перчатках. 
-Небольшой размер. 
-Жестковатый лаваш, его много. 
-Пересоленное и передаренное мясо. 
-Свежие овощи, но вкус чего-то был специфичными. Чувствовалась кислинка, но не лимонная. 
-Лук местами был слишком горьким. Видимо, ошпаривать лук ещё не все научились. 
-Соус слишком жидкий, стек к низу. Сам по себе никак не выделялся. 
-Не развалилась и не дала течь. 

Помещение и персонал: 7 (20% от общей оценки) 
Цены и меню: 6,5 (20%)
Шаверма: 5 (60%)

Итого: 1,4+1,3+3=5,7",14,24,1
22106,-94119361,-94119361,1458671671,post,"#шаверма_проспектПросвещения 
#шаверма_Просвет
#шаверма_проспект_Просвещения

АДРЕС: торговые павильоны напротив трамвайной остановки ""ул. Есенина"" 
ОЦЕНКА: 8 из 10

Пожалуй, у каждого по утру возникало непреодолимое желание скушать шаверму. 10 утра, на улице приятный мороз и солнышко, а я отправился в сторону заведения, которое давно хотел посетить. ""Хорошая шаверма"" - сеть в принципе достаточно популярная, но я там, как ни странно, ни разу не ел. Было чертовски интересно, кто же всё таки сильнее - ""Хорошая шаверма"" или ""Лучшая шаверма"" напротив Сильвера, которую я безумно люблю и считаю одной из самых вкусных на Просвете, если не в городе. 

Заведение и персонал:
Выглядит всё чисто и достаточно ухоженно, столы вымыты, грязи на полу нет. Само заведение пустовато. Возможно из - за того, что я пришёл утром, жокей был немного заспанным и работал без перчаток. Но я отчётливо слышал, как в помещении возле кухни он включал воду, поэтому простительно. Деньги принимал он же. 

Меню:
Тут всё стандартно. 
В лаваше - 170 (двойной нет, но об этом дальше) 
В пите - 150
На тарелке - 200
Есть ещё всякие бургеры, но я до сих пор так и не понял, кто их вообще там берет 
Напитки тоже стандартные - чай, кофе, лимонады, пиво.

Сама шаверма:
Увидив ценник я испугался, что за 170 рублей мне втюхают карликовую одинарную шаверму, но мои опасения не оправдались. 
Размер полностью соответствует своей цене, она действительно крупная и сытная. Мне с ростом 185 удалось хорошо наесться. 
Мясо - нормальное, ничего выдающегося не замечено, но вкус приятный. 
Овощи свежие, опять же по стандарту. В состав входит корейская морковка. Я знаю, что её тут многие не жалуют, но лично я против неё ничего не имею, когда она играет на пользу вкусу. 
Соус. Вот это стоит отметить. Он великолепный и собственно благодаря ему я ставлю такую высокую оценку. Очень нежный и приятный на вкус. Не знаю, соус это или лаваше, а может всё вместе - но мне казалось, что шаверма сладкая. Не приторная, а вот именно такая, как надо - ты чувствуешь её сладость, отмечаешь и оцениваешь, и это играет очень положительную роль в общем вкусовом ощущении. 
Мясо и овощей было примерно 50/50,может чуть больше мяса. 
Лаваш хрустящий, но мне он показался несколько суховатым. Возможно конечно, что именно благодаря этому шаверма не дала трещин и не развалилась. 

Что в итоге мы получаем? По всем параметрам хорошая шаверма. Ставлю 8/10, поскольку мясу и овощам не хватило чего - то особенного до высшего балла. 9/10 - это всё таки почти недостижимая высота, а здесь мы видим качественное заведение, в которое можно и хочется зайти ещё раз.",12,33,1
22067,-94119361,-94119361,1458594781,post,"#шаверма_Кронштадт
#шаверма_ЛО

ОЦЕНКА: 7 из 10 
АДРЕС: Ленина проспект, 13 лит А

Находится данная шаверма в ларьке у Дома быта. Принимает заказы приветливая девушка (она же кассир).

О самой шаверме: 
Плюсы:

1) Мясо свежее, сочное, вкусное
2) Также свежие овощи, а именно: помидоры, огурцы, лук 
3) Соус жидкий, но приятный на вкус и сочетается с мясом и овощами
4) Не протекает 
5) Цена: 120 р.
6) Упаковывают в фольгу, что сохраняет ее горячей

Минусы: 

1) Лаваш суховат
2) Размер не особо впечатлил

Рекомендую)
P.S. также там имеется шаверма в коробочке, с добавлением картофеля, очень порадовала)",25,21,1
22038,-94119361,-94119361,1458563710,post,"#Шаверма_электросила

ОЦЕНКА: 7 из 10 
АДРЕС: Решетникова д. 12

Добрый день хлопцы. Как то я в своем обзоре писал что не люблю всякие модные заведения с шавермой, где хорошо проработан интерьер и меню(шава там всегда полная херня), а люблю обычные киоски где маэстро берет деньги потом крутит шаву и наливает пивка, ты берешь и идешь за свой неубранный столик и кушаешь. Ну все как обычно.
Но с этого дня все изменилось и сейчас расскажу об одном неплохом заведении.

Находится храм в минут 6 пешком от метро Электросила, по виду сразу отличается от всех обычных лотков с надписью Шаверма 24, заведение хорошо украшено с наружи. В помещении довольно тепло, и один из плюсов что не пахнет жаренным маслом, чем не похвастаются заведения такого типа после которых одежда пропитывается запахом шавермы.
Столиков в помещении штук 5, когда я присел с дружаней за один нам сразу же принесли меню с довольно большим выбором начиная от супов заканчивая шашлыком и бургерами. Не долго думая я взял по классике в лаваше и пивка.

Помещение очень чистое и довольно интересно оформлено, стены обшиты деревом, свет немного приглушен, играет неплохая и спокойная музыка(очень редко в шавермах нормальное музло включают)

Принесли через минут 5-6 блюдо на тарелке + пластинку жвачки, очень давно я не видел такого, тем более в подобных заведениях.
Сделал первый укус своей долгожданной и понял что она полностью холодная. Ее вообще было невозможно есть, как будто она была сделана часа 2 назад. Начал подумывать что зря я пришел в очередное ""модное"" заведение, а лучше бы сходил бы в проверенное место.
Расстроившись позвал парня который это принес чтоб попросить хотяб разогреть ее, он без вопросов взял тарелки и через пару минут нам принес свежеиспеченное блюдо.

По вкусу довольно неплоха, отлично приготовленный мягкий соус, он просто был потрясающим, свежие овощи и особенно порадовало мясо. Вкус у мяса был с дымком что довольно отличалось от других заведения где я ел обычную в лаваше. Соотношение мяса и овощей 60/40 что я считаю оптимальным. 

Из минусов отмечу то что лаваш чуть чуть был подгорелый, возможно из за того что ее готовили на мангале, и размер, хотелось бы чуть чуть побольше, жаль что в меню нет варианта двойной. Ну и то что бургеров которые я так хотел попробовать не было, но речь не о них вовсе.

Не смотря что первую шаверму мне дали полностью холодную оценку я сильно снижать не буду, тк это заведение не просто чтоб забежать быстро покушать и уйти сытым, а тут можно посидеть и пообщаться с друзьями, потому-что помещение у них действительно сделано на уровне, в нем приятно находиться.

upd
пивко кстать тоже недорогое и довольно вкусное за свою цену 100 русских
Цена шавермы 150 русских",21,27,1
22017,-94119361,-94119361,1458547840,post,"#шаверма_ладожская

ОЦЕНКА: 9 из 10
АДРЕС: Ленская 17\1

Вчера с супругой решили посетить Шаверма -бар на Ленской . Отзывы о нём были ниже , но пока сам не попробуешь- выводы не сделаешь.
Чистое помещение , приглушенный свет , телевизор на стенке , столики со скамеечками , два зала , отличная вытяжка , хорошое разливное пиво ( в стеклянном бокале !!!) .
Теперь о Ней . 2 шавермы делали 10 минут . Повар был в перчатках ! Первое куда вонзаются зубы - это конечно же лаваш . Лаваш был хорошего качества и нормально поджарен на гриле  . Дальше удивило большое количество мяса  70-75% . Соуса было в самый раз , избытка не было , но чувствовался он очень хорошо и не забивал остальные ингредиенты . За овощи скидывать бал не буду , ибо не лето и понятно , что всё парниковая химия . Так же был лук , но совершенно не острый и не оставляющий лукового послевкусия .
Это ещё и самая близкая шаверма к моему дому ) пока не испортится будет основное место поедания шавермы .
цена - 140 р.",17,69,3
21978,-94119361,-94119361,1458508875,post,"#шаверма_петроградка
#шаверма_петроградская

АДРЕС: Каменноостровский проспект, 42, 1 этаж; 
ОЦЕНКА: 9 из 10

Доброго дня любители шавермы. Сегодня посетил отличное заведение. Это единственное место на Петроградке, которое я знаю, и очень рад тому факту, что оно там есть. 
В бытность студента я частенько заходил туда, поскольку первый раз там попробовал вариацию ""на тарелке"" и она мне запомнилась. 

В меню четыре вида шавермы: классическая, с брынзой, с грибами и с сыром. Поскольку я очень люблю брынзу, то решил попробовать эту разновидность. Деньги принимал отдельный кассир, а шавермейстер спокойно занимался своей работой. Работал он голыми руками, но постоянно их мыл. Место довольно популярное, поэтому народу там много, но зал большой и свободных мест обычно достаточно. Заказ делается со столика, и вас обслужит приятная девушка южно национальности. Зал оформлен в довольно простом стиле, с кожаными диванчиками. Заказ приносят минут через 10. 

Само блюдо очень вкусное. Равномерно прожарено с обеих сторон, лаваш не сухой. Свернуто очень качественно, но ближе к концу она все же начала разваливаться. Бумага подвернута хорошо, так что вытекающий соус почти не испачкал руки. Сочетание овощи-мясо примерно 50 на 50. Размер кусочков - оптимальный. Я не знаю состав соуса, но он отлично дополняет всю вкусовую картину. Видно руку мастера. Цена блюда - 175 рублей и оно стоит этих денег. 

Оцениваю на 9 баллов, -1 балл за то, что недодержала форму до низу. Пожалуй это лучшее место в моем списке шавермариев.",49,66,2
21960,-94119361,-94119361,1458498950,post,NA,21,269,5
21923,-94119361,-94119361,1458463279,post,"#Шаверма_Гражданский_проспект
#шаверма_Гражданка 

ОЦЕНКА: 8,5 из 10 
АДРЕС: Гражданский пр., д. 119, к. 4

Добрый вечер , уважаемые простолюдины этого прекрасного паблика. 
Неужели я делаю обзор на шаверму! Случилось это явление из-за чувства борьбы в моём желудке .. Это уже другая история... 

Вечер. Холодно. Люди суетятся, торопятся, бегут. Толкаются... 
На улице ветрено. Смотря по сторонам, я поняла, что нужно переосмыслить свою тщетную жизнь. Я захотела есть. Данное заведение находится близ остановки в Мегу (из метро выходим, переходим через дорогу и видим связной, левее установлена первая часть помещения - сама шаверма) 
Зайдя внутрь, понимаешь, что не всё так плохо. Люди меняются. Заходит разный контингент. Всем весело, хорошо, играет радио. Чисто. 
Когда я очутилась внутри Рая, меня поприветствовали. Я заказала в лаваше, отдав 155 денежных единиц. Получила я 30 см удовольствия через пару минут . Хороший сервис. Работает мастер и кассирша. Очень добрая, так же она предложила чай или кофе, но мне было не до этого .... 
Готовит мастер без перчаток, но это неважно для меня. Всё было цивильно. 
О самой шаверме: 
Из плюсов я бы отметила следующее:

1) Курочка свежая, тёплая, сочная 
2) Овощи свежие (огурчики, помидорки, салат и лук по желанию) 
3) Соус не жирный, мне он понравился 
4) Не протекает 
5) Ну и размер, естественно . 

Из минусов я бы отметила лаваш(1) и цену (2). Он не прожаристый. Суховат и откусить сложно. Его много. 
Насчёт цены - ела шаверму и вкуснее, цена на Черкасова,6 (130 в лаваше, там шаверма лучше. ) 

Советую это место. Шавермой можно наесться, ибо она побольше среднего размера. Внутри всегда много всего. 
Не анонимно 😊",27,25,1
21901,-94119361,-94119361,1458419762,post,"#шаверма_Петергоф
#шаверма_Петродворец
#шаверма_СтарыйПетергоф
#шаверма_23квартал
#шаверма_ЛО

АДРЕС: Ботаническая ул. 18/6 (рядом с магазином ""Виолетта"")
ОЦЕНКА: 7 из 10.

Помещение:
Данный храм очень комфортный, как в кафе. Есть 2-ух местные столики и есть 4-ёх местные столики. 

На столах стоят зубочистки, соль, перец и салфетки. 

На стене висит широкоэкранный телевизор и транслирует всем известное капитал-шоу ""поле чудес"" с не менее известным ведущим Леонидом Аркадьевичем, но это уже лирика. 
 
В храме очень чисто и приятно , за одним из столиков сидела уборщица, которая протирала пол после каждого уходящего прихожанина. 

Обслуживание:
За кассой сидела зрелая женщина славянской внешности и разговаривала со второй женщиной славянской внешности. 
Дважды переспросив, какую именно царицу я желаю отведать , она без перчаток принялась творить это восьмое чудо света, попутно разговаривая со своей подругой. Я заплатил 140 рублей за обычную в лаваше и присел. Шаверма была готова в районе 3-ёх минут. 
После чего, она мне кричит ""молодой человек, заберите"".
-1 за лень и -1 за отсутсвие перчаток. 

О изысканном блюде:

Лаваш,как пластилин-недостаточно прожарен+ я только с третьего глубокого укуса добрался до содержимого .
- 1 балл за лаваш. 
Добравшись до начинки, был изумлён. 
Овощей и мяса в меру, 50 на 50.
Соус также добавлен в меру, императрица , даже в конце трапезы не дала сбой . 
Мясо чутка недожареное , для меня это плюс. Без хрящей .
Температура овощей и мяса средняя , мне по душе. 
Размер самой красавицы средний. 
Итого:
-1 за лень, - 1 за отсутствие перчаток , - 1 за пластилиновый лаваш=7 баллов .

Рекомендую , не смотря на минусы .)
Всем мир!)",16,11,1
21885,-94119361,-94119361,1458416385,post,"#шаверма_новочеркасская

ОЦЕНКА: 1 из 10. 
АДРЕС: Новочеркасский проспект 47a

Об ужасной шаверме замолвите слово! 

Ну что ж, Новочеркасская не блещет увы ""тайничками шикарных шаверм"". Вместо этого, нам, жителям этой станции метро, приходиться довольствоваться чем есть. 
Я не планировала писать отзыв изначально, так что прошу прощения, фото самого заведения отсутствует.
Адрес: первый выход из этого адского колеса Сансары, или перехода м.Новочеркасская. Нужно пройти не к мосту А.Невского, а в сторону Таллинской улицы. Киоск стоит вплотную к заведению Sushi что-то там. 
Я ходила мимо этого киоска несколько раз, и лишь подозрительно поглядывала в его сторону. Но сегодня вечером, там было особенно много народу,что вообщем логически указало мне на простую истину ""Пипл хавает"".
О, чем же занять вечер субботы одинокой вредной даме? Конечно же устроить типично бабские посиделки с пивком. Долго маявшись, я все же решилась зайти внутрь. Оглядев эти 5-6 квадратных метров, мне таки удалось бросить гордое - в лаваше с собой, пожалуйста. Цена вечернего удовольствия 145 руб. Однако ценник как на Думской, вспомнилось что-то мне...
Деньги взяла мрачная нимфа, которая тут же удалилась печально драить сковороды в подсобку. 
Пока шавермейстер готовил - а делал он это без перчаток, да еще с приложенным к уху телефоном, я задалась Гамлетовским вопросом - Быть или не быть? Съесть или отдать голодающему? Но кровные шекели сердцу дороже, и кто не рискует - тот не пьет шампанского.
Пока мастер делал вид что готовит, я старательно оглядывала инвентарь - овощи и фри уже практически закончились (заказ я сделала в 20:00) зато лук был нетронут. Видимо он там чисто для декора. Кроме нарезных овощей (огурец, помидор) не было ничего. 
Шавермастье умело лавировал лавировал да вылавировал мне шаверму, ушло меньше 10 мин.
Размер смутил меня сразу. Девочки точно поймут - ведь.... РАЗМЕР ИМЕЕТ ЗНАЧЕНИЕ! 
А был он меньше среднего. Ну честно, видала я и шавермы побольше! Эта же, еле дотягивала до 14 см.
Она была холодна и пересолена. И это было первое расстройство. 
Но вечер разочарований нам сулил по полной, ведь внутри было всего 3 ингредиента - огурцы, помидоры,курица. Местами мелькали остатки капустного салата, но его было микроскопически мало.Данное безобразие дополнял совсем безвкусный соус, который был жидкий, как разбавленный клубный алкоголь. Т.е ты вроде бы понимаешь, что должен быть вкус, но его нет.
Шаверма была жирна, а так же текла как школьница, впервые посмотревшая хентай с тентаклями. 
Лаваш был жесткий, в мясе были обнаружены хрящи и кожа, и даже немного пригара с гриля. Соус был очень странный, по большей части, он смешался с куриным жиром, и вытек весь с начала трапезы. 
Ох, если бы можно было вернуть время, я бы точно не стала выбирать блюдо вечера в этом скверном, но многообещающем заведении. 
Оценка 1 из 10, все плохо и печально. 
В довесок ко всему, мне дали очень странные полу-бумажные, не мнущиеся салфетки. 
Вечер субботы однозначно не удался, но все-таки хочется верить в том, что и я найду свой храм богини на Новочеркасской (и не упоминайте про ""У Захара"", Захара там уже давно нет). А пока что, всем приятных поисков!",31,22,2
21835,-94119361,-94119361,1458357905,post,"#шаверма_чернышевская

ОЦЕНКА: 2,5 из 10
АДРЕС: проспект Чернышевского, 9

По пути домой, в этот прекрасный солнечный день, захотелось его скрасить еще больше путем получения гастрономического удовольствия. Но Штирлец еще никогда не был так близок к провалу...
Идя по проспекту и беглыми глазами ища заветную вывеску, вгляд ловит бегущую строку, немного не ту, но искать дальше уже было лень.
""ША#РМА"", ну лан.
Цены по стандарту:
в пите 120
в лаваше 140
на тарелке 180
Заказали, ждем. Улыбчивый маэстро быстренько справился с поставленной задачей, принес и пожелав приятного аппетита удалился.
По размеру вроде тоже стандарт. Первый укус- лаваш. И так еще сантиметров на 5-7. 
Ну ладно, едем дальше. Опа, тут в игру вступают овощи в соусе (огурцы, помидоры и капуста (т.к. это все таки ша*рма)). Но мяса нет, вообще нет. Чтож, на середине оно появляется и сливается с овощами воедино, но не тут то было. ХОП, овощи кончились, всё, финита ля комедия! Одна курица! Курица и лаваш, очень жирная и с какой-то коркой. Возможно, это было просто раздельное питание и мы просто не шарим. Доесть это нам не удалось, т к тяжесть в животе одержала победу над нами.

Вывод: будучи на Чернышевской, не поленитесь найти что-нибудь лучше, чем этот вариант. Да хоть у метро.",37,10,1
21805,-94119361,-94119361,1458328487,post,"#шаверма_площадьЛенина
#шаверма_площадь_Ленина
#шаверма_Ленина

АДРЕС: улица Академика Лебедева, 10Б/1А
ОЦЕНКА: 3,8 из 10

Шагая по делам, мне на глаза попалось заведение под названием ""BURGER & kебаб"". 
Не буду писать длинное вступление, так что сразу же перейду к описанию заведения. 

ПОМЕЩЕНИЕ И ПЕРСОНАЛ:
-Пара минут от метро. 
-Очень приятное и чистое заведение с 10 столами, двое из которых составлены перед большим диваном. 
-Есть сан.узел. 
-Дружелюбная кассирша, которая спрашивала мои пожелания к шаверме (лук, сырный лаваш, острота и тд). 
-Есть ненавязчиво работающий телевизор. 
-Все блюда кроме шавермы готовятся на кухне. Для нашего любимого блюда выделена стойка, как везде (почти). И это радует, что покупатель может наблюдать за приготовлением.
-Не видел, мыл ли повар руки, но мойка на кухне точно была. Работал без перчаток. 

МЕНЮ И ЦЕНЫ:
-Из шавермы представлены в пите, в лаваше (обычный и сырный), на тарелке. Цены 140, 150 (165) и 240 (!!!) соответственно. 
-Присутствуют бургеры, плов, лапша, чебуреки, пельмени, десерты и тд. 
-Присутствует чай (40 ₽), кофе (от 60 ₽), прохладительные напитки, пиво. 

ШАВЕРМА:
-Приготовили достаточно быстро. 
-Неплохой размер. 
-Еле теплая шаверма. 
-Резиновый лаваш в два слоя. 
-Соотношение мяса и овощей 20/80, если не меньше. 
-Из овощей присутствуют помидоры, огурцы, капуста, зелень, лук. Порадовало, что они были свежими. 
-Я не понимаю, зачем меня спросили ""Вам поострее?"", если оттенка остроты там не было вообще. 
-Вместо соуса майонез. 
-К концу стало побольше мяса - неравномерно распределённая начинка. 
-Не протекла и не развалилась, потому что нечему было течь и лаваша было очень много. 

Если быть объективным, то надо распределить все 3 группы по важности. 
По моему мнению, шаверма должна занимать 60% оценки, персонал и заведение 20% и цены с меню 20%. 

Помещение и персонал: 8*0,2
Меню и цены: 5*0,2
Шаверма: 2*0,6 
(Не, ну а что, будто вегетарианскую шаверму съел. На 3 из 10 сойдет). 

ИТОГО: 3,8 из 10.",20,10,1
