"","Url","Likes","Reposts","Comments","Views","Text","Date","Likability"
"82","https://vk.com/wall-67083068_3232357",70,7,1,6949,"...
лечит душу дивный город. я над вольною невой
вдоль по набережным старым белой ночью тихой, лунной
поброжу в тумане лёгком, и гитарой шестиструнной 
отзовётся в сердце мрачном всё, что связано с тобой.
...
(с)",2018-03-17 18:15:00,"Unlikeable"
"83","https://vk.com/wall-67083068_3232254",19,0,168,5667,"есть люди, которые пьют сколько хотят и утром и выглядят нормально, и ходят, и даже могут работать. а есть я. сколько бы не выпил, утром состояние пожеванной тряпки. все болит, сердце хочет покинуть оболочку, так колотится, в голове мысли - я не выживу и больше никогда. и это все длится до самого вечера. если похмелье хочет особо поиздеваться, то приходит не утром, а после обеда в самый ненужный момент. что я только не пробовал, начиная от элитного алкоголя заканчивая новомодными средствами. ничего не помогает. мне нравятся тематические встречи ""только по пивасу"", но это состояние портит весь настрой полученный вечером. поклонники зож могут пройти мимо, нужен совет бывалых. 

#пьянь #похмелье #неповезло",2018-03-17 17:30:00,"Unlikeable"
"84","https://vk.com/wall-67083068_3232163",211,5,22,12704,"всюду любовь❤",2018-03-17 16:45:00,"Normal"
"85","https://vk.com/wall-67083068_3232118",53,0,30,6144,"взбесил сегодня коллега из другой смены. у нас принято работать в сменной обуви, и у каждого есть свои тапки. а тут я поменялась на один день сменами и вышла не в свою. 
заходит этот придурок, что-то долго ищет и потом тыкает в меня пальцем со словами ""так вот где мои тапки""!.. позвольте, чьи? сообщаю, что они вообще-то мои, и в ответ слышу гениальный вопрос: ""а я в чем буду работать?"" 
вроде и смешно, но реально бесит, когда моими вещами пользуются посторонние!
теперь думаю завести для работы какие-нибудь розовые тапки с бантиками. хотя кто знает, вдруг на них тоже посягнут всякие левые мужики?.. 

 #работа #тапки #нетроньчужое #бесит",2018-03-17 16:00:13,"Unlikeable"
"86","https://vk.com/wall-67083068_3232055",54,0,37,6227,"у меня сломались наушники. пока купить новые руки не дошли, езжу в метро без музыки. и вы знаете, люди-то, оказывается, иногда такие интересные темы обсуждают! 
я уже успела подслушать один рецепт вкусного соуса - две женщины рядом разговаривали. вчера мужик один рассказывал кому-то по телефону, где дешевле и со скидками покупает собачий корм. а сейчас ехала на эскалаторе, а сзади меня парень с девушкой обсуждали живопись советских художников, реализм и романтизм! даже жалко стало, что им не в мою сторону ехать, с удовольствием послушала бы еще! 
а вам часто в транспорте попадается вот так случайно ценная или просто интересная информация?

#метро #свободныеуши #подслушано",2018-03-17 15:15:00,"Unlikeable"
"87","https://vk.com/wall-67083068_3231933",66,0,80,7507,"что за мода сейчас у всех праздновать чужие праздники? то день влюбленных, то хэлловин, то китайский новый год! и уже неделю по городу висят клубные афиши про день святого патрика. это же вообще ирландский праздник, причем тут мы? 
давайте заодно уж станем праздновать всё вообще, что в мире люди отмечают! как старые алкаши ищут повод выпить, чем-то похоже. отпрашиваются с работы с обеда на свои праздники и потом жалуются, что денег нет! 
что там у нас в африке происходит, которое еще у нас не отмечали? или у индейцев южной америки?.. 

#праздники #чужаякультура #ненаше",2018-03-17 13:45:00,"Unlikeable"
"88","https://vk.com/wall-67083068_3231895",212,7,13,7277,"картина, которую можно увидеть только в городе белых ночей💕💞",2018-03-17 13:00:08,"Normal"
"89","https://vk.com/wall-67083068_3231827",55,0,82,7045,"с детства меня учили, что мы живём в многонациональной стране. ( я сам башкир). но после теракта в метро моя жизнь резко поменялась. начальство заявило, мол ты не русский и фамилия у тебя специфическая итд. перевели на другое место с меньшей зарплатой. на новом месте снова встал вопрос о моей национальности. причём сотрудники метрополитена и полиции рьяно проверяют мои документы и вещи. очень обидно живя с детства в петербурге видеть к себе такое отношение. ( крик души).

#нация #ненависть #крикдуши",2018-03-17 12:15:00,"Unlikeable"
"90","https://vk.com/wall-67083068_3231785",169,14,0,12057,"ретро питер

сенная площадь 1925-1935 гг.",2018-03-17 11:30:02,"Unlikeable"
"91","https://vk.com/wall-67083068_3231740",75,1,27,7339,"здравствуйте . решил написать вам ещё . многим зашла история про приготовление курицы , поэтому поделюсь парочкой , благо жизненный опыт позволяет . она может быть и не такой забавной , но в голове легла ярким отпечатком в моём сознании . будет много букв .)
не много предисловий , семья у нас всегда была дружная . да , как и другим детям , мне тоже попадало и если от мамы за не выученные уроки и двойки в дневнике ( не сильно , в целях профилактики ) , то папа мне всыпал за жизнь всего три раза и этот случай один из них . и так начнём .
летом меня всегда отправляли к бабушке в деревню , довольно далекое место , примерно 600км от санкт - петербурга . шёл 1993 год и я как помню , перешёл в третий класс . в деревне всегда было много детей из разных городов , таких как питер , москва , новгород , так и местных , которые там жили . и могу с уверенностью всем сказать , что у меня было самое классное детство . футбол , войнушки где оружия были палками и гранаты из пустых консервных банок , прятки и так далее . вечерние посиделки на веранде за игрой в дурака , где вход стоил десять листов от сирени , ну и конечно же тайное от взрослых прослушивание творчества юрия клинских ( хоя ) и переписывание мк-60 на первых двухкассетниках . но больше всего , всем нравилось кататься на велосипедах . и тут , как и в современном сообществе дети делились на крутость от их транспортного средства . конечно , кто в теме поймёт , что самый респектабельной и почетной была кама , а если ещё с катафотами , разноцветной проволокой намотанной на спицы и трещёткой , то всё - это первый человек в нашей тусе . все просили прокатиться , меняя пару кругов вокруг колхоза на конфеты , булочки и прочую вкусняху . девчёнки же просили отвезти их к дому . далее шли , такие аппараты как : школьник , орлёнок и самый хреновый ( в моём случае ) аист . большой , взрослый велосипед с высокой рамой . из за молодого возраста и не высокого тогда роста , кататься на нём было сплошной мукой , ногу через раму не перекинуть , а если и получалось то до педалей было не достать . поэтому приходилось выкручиваться и ездить на нем почти на искосок , просовывая ногу между рам . но лучше так , чем пропускать весёлые покатушки и встречи . было обидно и порой даже завидно , но выбора нет . тут то в голову и пришла , как тогда казалось , идеальная идея ! надо довести до ума , своего железного коня . и в один из летних дней с полными карманами энтузиазма и идей , я направился в ... пуню . ( пуня , да многим слово не знакомо , сам не знаю перевод , но это сарай , как пристройка . в котором хранились различного рода инструменты , стояла пилорама , складировался полевой инвентарь типа : кос , грабель и всяких мотыг ) . позже , ко мне присоединились и мои друзья , мозговой штурм был запущен . было решено , что велосипеду нужны крылья для маневрирования на больших скоростях . не буду рассказывать о том где мы тырили (по другому не сказать) материалы . но за пару дней было готово . криво сколоченные рейки , обмотанные клочками рубиройда , мешковины и прочим лётным инвентарём . и это всё держалось , на проволке , изоленте , веревках и не реальном чуде . оставался последний штрих , вишенка на торте , апогей инженерной мысли , реактивный двигатель ! перебрав десятки вариантов , был выбран оптимальный . это пропановый баллон . детское сознание своей крутости зашкаливало , я несусь по проселке на сногшибательной скорости , что слюни зацепляются за уши , сзади пламя , сотни восторженных взглядов . ладно , от мечты к делу . баллон стоял у нас прямо рядом с кухонным окном в железной будке и просматривался днем постоянно . по этому на дело , мы пошли ночью . план был прост , открыть будку , перерезать резиновый шланг , откатить его к велолёту , монтировать и покататься . слава всем силам , он не реализовался . у нас были спички , для запуска двигателя , но ума хватило , что бы не подсвечивать ими когда резали шланг . закрутить до конца баллон мы не смогли и при его извлечении он яростно шипел . проходил мимо отец , не знаю почему . может покурить вышел или шум наш услышал . но удивлению его не было предела , хотя слово удивлён не то слово которое здесь уместно ( он #@#ел ) . ремнём по жопе досталось так , что сидеть было больно ещё долго . в тот момент , я обиделся на него , на всех , на весь мир и решил убежать из дома , но спустя пару часов , проголодался и вернулся . 
вот в общем и всё , кому зашло - отлично , нет ? забудьте и забейте )
p.s. - на следующий год , мне подарили велосипед !)

#велосипед #детство #развлечение",2018-03-17 10:45:00,"Unlikeable"
"92","https://vk.com/wall-67083068_3231683",16,1,13,10134,"делитесь результатами😎👇",2018-03-17 10:00:10,"Unlikeable"
"93","https://vk.com/wall-67083068_3231611",57,1,119,6614,"сейчас будет очередной пост о манере одеваться. страшно много в последнее время в метро стало дамочек в норке. любого тебе возраста, и девчоночки юные, и дамы предпенсионные, и глубоко пенсионные. и все это радует и наводит на мысль о том, что люди стали жить лучше. речь не о зависти к имеющим меховое манто, а о том, как это носится. заметила интересную особенность - чуть ли не каждая первая красотка в элегантной шубке при этом в очень потрепанных джинсиках и каких-нибудь стоптанных уггах, с виду передающимися из поколения в поколения уже четыре поколения, либо в не менее стоптанных кедах. в крайнем случае - зимние ботинки рублей за 800 со стертыми набойками. в общем, верх явно не соответствует низу, так сказать. дамы, але, если приобрели шубу - не забывайте, что дорогая вещь требует не менее дорогого обрамления! и если у тебя после покупки шубы нет денег на мало-мальски приличные сапоги, то купи ты лучше хороший пуховик или пальто, намного гармоничнее будет смотреться, не позорьтесь!

#одежда #шуба #сочетание",2018-03-17 09:15:00,"Unlikeable"
"94","https://vk.com/wall-67083068_3231571",66,1,11,6824,"доброго времени! :)
пишу сюда впервые, обычно являюсь тихим гостем. хочу поделиться своим творчеством. 
очень люблю рисовать. чаще всего это фантазии, мысли и образы. использую различные материалы: от карандашей и ручек, до фотошопа. 
благодарю за публикацию!)

автор: александра часовникова

#творчествонашихподписчиков",2018-03-17 08:30:01,"Unlikeable"
"95","https://vk.com/wall-67083068_3231537",46,1,86,7313,"бодрого утречка, солнышки!☀ 
 
вот и выходные подъехали!🤗 хватит дрыхнуть! все на зарядку и бегом за впечатлениями!😉 завтра высыпаться будете, суббота дана не для лени, а для отдыха и прекрасного настроения, для прогулок, походов в театры или кино, встреч с любимыми и прочих замечательных событий😜
вот разве что завтрак сегодня можно скушать помедленнее и повкуснее)) и кофечаем насладиться как следует😏 ну, и пофлудить подольше в чатике утреннем, рассказать всем о грядущем дне да настроения отсыпать нуждающимся🙃
но это все, конечно же, не касается тех, кто сегодня, в этот прекрасный выходной день, уже спешит на любимую работушку)) вы бегите, а мы вас поддержим и за вас отдохнем)))

а в северной столице -6 — -10°с, переменная облачность, возможен небольшой снег (но это не точно) ❄ погода дарит питеру еще один зимний уикенд, так что можно смело доставать снаряжение🏂 
 
всем-всем-всем желаю самого доброго утра и самого веселого дня! улыбаюсь вам всем сердцем!❤ 
 
скидывайте в комменты любимые треки, чтобы услышать лучшие из них завтра в утреннем чатике! 😏 
 
и не забывайте отправлять свои истории в предложенные новости, чтобы увидеть лучшие из них в ленте! 📝 
 
утренний чатик, поехали! не спать, пвп!😉 
 
#утро #чат #неспать #бодроеутро #прогнозпогоды",2018-03-17 07:45:00,"Unlikeable"
"96","https://vk.com/wall-67083068_3231511",27,0,75,5845,"как то так получилось, что я тут вообще одна. ни друзей, ни родственников. никого. от одиночества решила подселить к себе кого-нибудь, чтобы не скучно было. веселье этот парень мне обеспечил сполна) разгребаю срач за ним, нахожу пустые пакетики из под мета, думаю, как обьяснить родным куда пропали мои вещи, фотик и тд.. веру в людей потеряла, сижу дома целыми днями, даже в магазин выйти не могу. по началу плакала, теперь просто чувствую себя зомби 
не вижу смысла в этой жизни... не могу заставить себя двигаться дальше, не хочу вообще ничего... хотя, нет. единственное, чего я бы хотела, это человека рядом доброго и заботливого.

#смыслжизни #скука #жилец",2018-03-17 07:00:05,"Unlikeable"
"97","https://vk.com/wall-67083068_3231302",61,3,21,6927,"всем привет! остался неравнодушным к питеру... написал песню) вам судить- зашла она или нет) 
enkee&бычихин д. - saint-p

автор: влад бычихин

#творчествонашихподписчиков",2018-03-17 01:00:01,"Unlikeable"
"98","https://vk.com/wall-67083068_3231085",21,1,248,7533,"ночной чат♫",2018-03-17 00:00:03,"Unlikeable"
"99","https://vk.com/wall-67083068_3231011",12,0,95,6055,"татуировки. да, опять про них. но, не о том, что хочу или не хочу, а о том, как это опасно! люди, молодые и не очень, опомнитесь! пришла в голову идея сделать тату, пирсинг или тоннели, подумайте тысячу раз, чем вы рискуете?! так вот, рискуете своим здоровьем и жизнью, в частности. почему? да потому, что в любой сфере услуг все ищут дешевле, особенно юные особи, которые живут за счет родителей, сами еще не зарабатывают или есть незначительные доходы. находят сомнительных мастеров в салонах, в которых инструменты и само помещение могут быть нестерильными, что в последствии может нанести непоправимый вред здоровью.
молодые люди отмахиваются, мол ерунда это, все делают и ничего! забывают при этом, что люди разные и состояние здоровья тоже. есть те, кто покрепче, а есть слабее. кем являетесь вы, не известно до той поры, пока не коснётся лично каждого.
призываю вас быть разумными, беречь себя и свое здоровье. не будьте идиотами, одним словом.

#здоровье #тату #опасность",2018-03-16 23:30:01,"Unlikeable"
"100","https://vk.com/wall-67083068_3230938",51,7,7,6593,"весна пришла, но не по-настоящему,
хмельных нектаров льётся трехлитровие,
трамвайчики везут рассаду в ящиках -
теплицам сдать под лучшие условия.

вплести рассвет в растрёпанные волосы,
пройти по кромке снега до проталины,
и наблюдать, как в небе чертят полосы
как будто бы игрушечные лайнеры..

автор: ксенья красотовская

#творчествонашихподписчиков",2018-03-16 22:45:00,"Unlikeable"
"101","https://vk.com/wall-67083068_3230809",71,0,176,7565,"живем с девушкой вместе уже второй год. все было прекрасно, пока она не устроилась на другую работу и не подружилась с коллегами. раньше оба работали и занимались домом. если она выходная, то она все делает, если я, то мне не сложно прибраться и сходить в магазин. только готовка на ней была, я не умею от слова совсем. а тут прихожу с работы, сидит, ножки на диване, журнал читает, на ужин ничего нет. спросил что за. услышал, что у нас равные обязанности, равные права и она не будет мужерабкой ходить и кормить меня с ложечки. немного выпал в осадок. оказывается у них на работе все свободные, читай одинокие девушки считают, что выполнять женскую работу по дому ниже достоинства. или мужик вообще не нужен или равный партнер. я понимаю, если бы я сидел с пивасом на диване, работаю больше, зарабатываю больше на ее ерунду в том числе, еще и могу помочь. может тогда согласиться? я то не переломлюсь в других местах или пельменями питаться. и посмотреть как она на свои шиши начнет сама себя содержать, отдыхать и да, полочку поставит и сантехнику починит если что. 

 #накипело #мужерабка #новыеслова",2018-03-16 22:00:04,"Unlikeable"
"102","https://vk.com/wall-67083068_3230728",7,0,53,6762,"#пвпинтерактив

привет, пушистики! 
давно вы нам не рассказывали про фильмы, а между тем в кинотеатрах прошли и идут всякие интересные штуки... 
в общем, пишите в комменты, какой фильм посмотрели последним! ну и мнение о нем, конечно же, пишите, всем интересно!",2018-03-16 21:15:01,"Unlikeable"
"103","https://vk.com/wall-67083068_3230630",89,0,53,7209,"частенько читаю посты про метро. и там что в самом посте, что в комментариях проскальзывает пренебрежение к людям, пользующихся подземкой. что одни нищеброды и лохи ездят в метро, мы цари только на своем транспорте ездим. напридумывали мифических ужасов, оправдывающих наличие кредитной жоповозки и сразу элитой стали. единственное, что не очень в метро это толпы. всё. несколько минут и ты уже в центре. а на машине? постой в пробках, поезди когда кругом куча баранов, часть с купленными правами, обдолбанные, пьяные и просто дебилы. а если в тебя еще и впилятся, то еще несколько часов потерянного времени. исключая тупые комментарии- аффтор завидует, у него и такой то нет, заранее напишу, что машина есть, не кредитная и очень даже приличная, хотя можете мне и калину или киа приписать, мне все равно. так вот, я совсем не гнушаюсь пользоваться подземкой и не потраченное на пробки время трачу на более приятные вещи. 

 #метро #мнение #транспорт #бомбануло",2018-03-16 19:45:00,"Unlikeable"
"104","https://vk.com/wall-67083068_3230612",16,2,63,5546,"весна! ее дыхание ощущается всеми клеточками моего организма. хочется совершать безумства, влюбляться, идти под ручку с человеком, которому испытываешь невероятную близость и единение. такая сумасшедшая жажда жизни на полную катушку, как-будто не будет такого больше никогда! отчего? правда, я так чувствую себя впервые. на днях отметила свой маленький юбилей - 25 лет. и задумалась: что же я успела сделать, чего добилась? так, ничего особенного. училась, потом снова училась. недавно устроилась на интересную работу. коллектив дружный, молодой и веселый. все же хорошо! но, отчего же такая тоска на душе? смотрю по сторонам и безумно завидую парочкам, идущим за ручку или в обнимку, улыбающимся и счастливым. хочется плакать. я не симпатичная девушка, ношу очки. одеваюсь скромно, стесняюсь обращать на себя внимание. а никто и так не обращает его на меня. хочется крикнуть в небо: за что? неужели никогда я не буду счастлива и никто меня не полюбит? что же мне делать, если не получается быть интересной для молодых людей и не умею общаться с ними?

#весна #желания #жизнь",2018-03-16 19:30:00,"Unlikeable"
"105","https://vk.com/wall-67083068_3230588",1,0,0,4611,"✨ как набрать 1млн. подписчиков на youtube? 💥
📅 17 марта в 16:00 завтра!
знания о продвижении youtube канала на реальном опыте.👈

✔ андрей серебряков доходчиво и на доступном языке объяснит, что нужно делать для своего youtube канала, а что делать категорически нельзя! что привлекает пользователей, и как получать удовольствие от своего дела.

✔ андрей серебряков основатель развлекательного канала бабл. 
совершенно ничего не зная о ютубе, создал свой канал и уже через 9 месяцев на нём было свыше 1млн. подписчиков. сейчас на его канале 2.3млн. подписчиков и он готов поделится с вами самой нужной информацией. 

📍 где: большой сампсониевский проспект, дом 45; центр отношений ""светлый мир"" 
 
🎈рекомендуемая благодарность за билет: 200 р. 
все мероприятия в нашем пространстве отношений проводятся с вашей поддержкой. подробнее здесь - https://vk.cc/7wnnsp. 
 
👟приходите заранее, в центре действует система регистрации и сменной обуви! 
захватите с собой любой документ, удостоверяющий личность. 
 
#настоящаяжизнь #светлыймир #доброэтопросто #youtube #bubble #образование_со_смыслом",2018-03-16 19:00:11,"Unlikeable"
"106","https://vk.com/wall-67083068_3230520",42,5,12,6175,"печально я гляжу на наше поколенье!
его грядущее — иль пусто, иль темно,
меж тем, под бременем познанья и сомненья,
в бездействии состарится оно.
богаты мы, едва из колыбели,
ошибками отцов и поздним их умом,
и жизнь уж нас томит, как ровный путь без цели,
как пир на празднике чужом.
к добру и злу постыдно равнодушны,
в начале поприща мы вянем без борьбы;
перед опасностью позорно-малодушны,
и перед властию — презренные рабы.
так тощий плод, до времени созрелый,
ни вкуса нашего не радуя, ни глаз,
висит между цветов, пришлец осиротелый,
и час их красоты — его паденья час!
мы иссушили ум наукою бесплодной,
тая завистливо от ближних и друзей
надежды лучшие и голос благородный
неверием осмеянных страстей.
едва касались мы до чаши наслажденья,
но юных сил мы тем не сберегли;
из каждой радости, бояся пресыщенья,
мы лучший сок навеки извлекли.
мечты поэзии, создания искусства
восторгом сладостным наш ум не шевелят;
мы жадно бережем в груди остаток чувства —
зарытый скупостью и бесполезный клад.
и ненавидим мы, и любим мы случайно,
ничем не жертвуя ни злобе, ни любви,
и царствует в душе какой-то холод тайный,
когда огонь кипит в крови.
и предков скучны нам роскошные забавы,
их добросовестный, ребяческий разврат;
и к гробу мы спешим без счастья и без славы,
глядя насмешливо назад.
(с)",2018-03-16 18:15:00,"Unlikeable"
"107","https://vk.com/wall-67083068_3230483",86,2,29,6391,"работаю в надзоре за строительством объектов. недавно пришла новенькая девушка, как сказал начальник, шикарный опыт и прекрасное резюме. обрадовалась, что теперь работы поубавится. первый день едем на стройку. да, в кабинете я в костюме и на шпильках, но в шкафу одежда для таких выездов. облачаюсь в штаны, резиновые сапоги. девушка с недоумением спрашивает, а это обязательно? глядя на ее замшевые сапожки нежно розового цвета, говорю, ну как бы стройка не чистый дворик, сама же была, знаешь. пожимает плечами, что зачем ездить, документы и так привезут. удивляюсь, но молчу. приехали. идем к бригадиру за образцами, девушка прыгает по досочкам в своей замше и ругается, что сейчас испачкает и пальто и все остальное. молчу. при нас заливают бетонные кубики для проверки. кто работал, знает. говорю сотруднице, дальше сама, опыт есть. она поковыряла палочкой бетон и говорит нормальный. нормальный бетон, карл, мамой клянусь! рядом пацаны бурильщики стоят ржут. а мне не до смеха.как так можно, это не ошибиться с цветом лака, это основа нового дома. интересно она какие объекты до этого технадзорила, чтобы там случайно квартиру не купить? и кто написал прекрасные характеристики? работа это не только на шпильках и с папочкой с важным видом ходить. офигиваю до сих пор, думала раньше наговаривают на некоторых молодых спецов. народ давайте посерьезнее что ли относиться к некоторым обязанностям, ведь на кону жизни людей. пысы девушка уволилась, слишком грязная работа в нашей конторе. встречайте красотку с папочкой. 

 #работа #ответственность #история",2018-03-16 17:30:00,"Unlikeable"
"108","https://vk.com/wall-67083068_3230456",327,13,9,14345,"в ожидании лета🙄",2018-03-16 16:45:00,"Normal"
"109","https://vk.com/wall-67083068_3230409",35,1,59,4886,"нет на свете ничего ужаснее, чем попытки некоторых мадам выглядеть моложе своего возраста! 
я не фанат старушек, но скажу, что те женщины, которые с достоинством принимают свои годы, вызывают у меня уважение и восхищение! можно и с морщинами выглядеть элегантно, как английская королева. 
но все чаще на наших улицах стали появляться молодящиеся зомби с натянутой кожей. раньше мне только в сети встречались фото престарелых теток, вообразивших себя молодыми. и то - в статьях про позорный вид на каком-нибудь кинофестивале. теперь это и до наших краев докатилось. 
какой смысл бороться за вечную молодость и превращать себя в клоуна?

#старость #борьба #возраст #вечнаямолодость",2018-03-16 16:00:10,"Unlikeable"
"110","https://vk.com/wall-67083068_3230355",20,0,49,5831,"я живу с парнем, уже два года. и он решил наконец-то узаконить наши отношения. я с одной стороны только за, но с другой - страшновато... вокруг меня столько примеров, когда жили себе люди нормально, но только расписались - и тут же начались ссоры и дело кончается разводом! эти свадьбы и загс как заколдованное место! и наоборот тоже часто вижу - как только люди развелись, сразу нормально стали общаться безо всяких скандалов. 
в чем тут секрет, может кто знает? 

#отношения #свадьба #загс #мистика",2018-03-16 15:15:00,"Unlikeable"
"111","https://vk.com/wall-67083068_3230316",115,5,1,6570,"блеск вечернего города

фото: александр сидоренко",2018-03-16 14:30:00,"Unlikeable"
"112","https://vk.com/wall-67083068_3230253",152,0,25,6196,"в нашей квартире живет соседка, у которой сколько ее знаю, всегда были проблемы с алкоголем. наверное, в каждой коммуналке есть своя достопримечательность такого рода. сама по себе человек неплохой, когда трезвая. а так ищет свободные уши и занудничает, не отвязаться. 
а тут появился новый сосед с аналогичной проблемой. только заехал в квартиру, в первый же день уснул в коридоре. 
и как-то они с этой нашей соседкой подружились и сошлись. мы уже были готовы к пьяным приключениям в местах общего пользования, но они неожиданно решили стать наконец-то людьми! потихонечку завязывают, выпивают теперь иногда, и то немного. молодцы, друг друга поддерживают! и мы всей квартирой за них рады и переживаем! 
вот такой у нас произошел весенний позитив! всем добра😀

#алкоголь #проблема #весна #любовь",2018-03-16 13:45:00,"Unlikeable"
"113","https://vk.com/wall-67083068_3230192",97,1,44,6177,"обращаюсь к девушкам, которые оставляют беременность, без ведома мужчины.кто-то старается таким образом привязать к себе и зная порядочность человека. что не бросит. выходят таки замуж. а кто-то оставляет типа для себя. так вот- я тот самый ребёнок, которого мама родила типа для себя. а на самом деле куча судов, чтобы выбить алименты. и всю жизнь тебе говорят, какой гад этот твой папочка. и ты вся в него. в общем подумайте о человечке. который ни в чём не виноват. дети должны появляться в любви и согласии.

#беременность #мать #мнение",2018-03-16 13:02:28,"Unlikeable"
"114","https://vk.com/wall-67083068_3230119",2,0,0,5011,"и еще раз, привет тебе, идеальный день для себя, близких, прогулок и шоппинга! и знаешь что? тебе точно нужно сегодня расслабиться так, чтобы немного напрягся твой шкаф... а может и не немного. ждем тебя и уже готовим новинки в нашем каталоге на странице https://vk.com/id3250868! 
 
ты удивишься, насколько легко и быстро можно заказать качественные вещи из европы и америки. и для этого не нужно собираться, краситься и ехать — просто зайди к нам в гости! здесь ты найдешь все для себя, для любимых членов семьи и даже для подарка друзьям. ну, а за качество — наши товары скажут сами! 
 
ты все еще думаешь — зайти или нет? если да, то лучше подумай о новом образе, который ты сможешь заказать на https://vk.com/id3250868 ... а еще, мы бы уже не думали, а быстрее выбирали.
USERID",2018-03-16 12:30:04,"Unlikeable"
