airport_name,link,title,author,author_country,date,content,experience_airport,date_visit,type_traveller,overall_rating,queuing_rating,terminal_cleanliness_rating,terminal_seating_rating,terminal_signs_rating,food_beverages_rating,airport_shopping_rating,wifi_connectivity_rating,airport_staff_rating,recommended
bangkok-don-muang-airport,/airport-reviews/bangkok-don-muang-airport,Bangkok Don Muang Airport customer review,A Snelling,United States,2012-11-21,Used DMK twice and was impressed. DMK is light and spacious and has room for growth. Toilets are clean throughout and several food options exist. It's a standard 300 baht or so to get there from the centre of Bangkok. Hopefully ground transport options from DMK to other parts of Thailand will grow. Otherwise we really liked this place.,NA,NA,NA,9,4,5,NA,NA,NA,4,NA,NA,1
bangkok-don-muang-airport,/airport-reviews/bangkok-don-muang-airport,Bangkok Don Muang Airport customer review,Mark Thomson,NA,2006-01-19,Flew in and out of T2 at BKK in the past week. Baggage retrieval and immigration was fast on arrival and we were out of there in no time. We found security checks on departure to be tighter and more in number than in other airports we departed from during our holiday (CNS SIN LHR AMS SYD) but we had no problems with this and all done by staff with a pleasant and efficient approach. A metered taxi between the airport and our hotel in Siam Square cost approx USD$8 an easy and inexpensive option. Yes the opening of the new airport later this year appears timely but for the present Don Muang has all the facilities retail and food outlets one expects to see at an international airport terminal. It serves its purpose. The Thai people are generally pleasant people to deal with and we found travelling in and out of BKK to be a relatively painless experience.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
bangkok-don-muang-airport,/airport-reviews/bangkok-don-muang-airport,Bangkok Don Muang Airport customer review,K Lawrence,NA,2006-01-13,Arrived Bangkok Don Muang Airport from Dubai with a connecting flight to Krabi and returned a few days later. Be warned that if you have just arrived on an international flight and need to connect up to a domestic one you are in for quite a walk. Terminal 1 has no aesthetics - tt does the basics of the job and that's it. The bizarre departure tax requirement was a bit surprising. I found the toilets to be exceptionally clean and shops are ok for souvenirs. Overall not a great airport but then again not amongst the worst either. Anja Lieder's remarks are in my opinion more accurate- especially pertaining to customer service and helpfulness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,H Blumenthal,France,2015-07-20,"Endless walks: this is the best way to define this airport. So few conveyor belts that not even worth mentioning. From my Thai domestic flight to my Thai international flight I had to walk well over 1 kilometer (signs mention distance so there is no exageration here) In addition no fast track for business passengers of whatever airline. BKK being one of the busiest airports in the world and tourism being a major industry in Thailand, all this is very shocking.",Arrival and Departure,20-07-2015,Business,2,1,3,2,NA,3,3,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,Margot Love,New Zealand,2015-07-11,"I transited through this airport on my flight from Dubai to Christchurch. This meant getting off and back on same flight. On arrival we headed to transit and came across airport staff holding a card with our flight number who directed us to a certain area except when we got to that area we got sent back the other way. Very annoying. Only two queues for security checks so took ages. When I showed boarding pass to staff they couldn't see where I was going and rudely asked ""where you going"" once passed security check and at gate further searching of hand luggage this resource would have been better used at having more security X-ray lines open. Unlike other airports there were no shops at gates to buy anything if you wanted something. Getting wifi was impossible.",Transit,11-07-2015,Solo Leisure,3,2,4,2,NA,1,1,1,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,Will Barnes,United Kingdom,2015-06-04,Queuing time when I got to Bangkok was non-existent (been to BKK twice before) waited maybe 10 minutes to go though to baggage belt. Was happy with the result. On the way back it was the same again waited 10 minutes to go though. Maybe it was a quiet period at the airport. Duty free prices were expensive expect to walk a lot and far.,NA,NA,NA,9,5,5,NA,NA,NA,4,NA,NA,1
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,O Dominic,Australia,2015-03-17,Immigration is much better than my last visit 3 years ago - a breeze on arrival but 20 minutes on departure with a poor hall design leading to crowding and pushing. As before the worst issue is the heavy use of buses instead of airbridges - 17 of my last 20 flights have used buses despite all being on Thai Air widebodies. This really affects its suitability as a transit or business hub and I prefer to avoid it now. Others aren't avoiding it - the terminals were packed and shop service has gone drastically downhill.,NA,NA,NA,4,4,2,NA,NA,NA,3,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,R Bell,Thailand,2015-02-12,Ridiculous 1.2 km walk from Domestic-Arrivals gate to the transfer-desks and International-Departures gate no moving-walkways to help the elderly one has a choice of the endless walk past the duty-free shops and fast-food joints or level-3 with it's view of walkways running both ways but which you cannot access! Internet-access always seems to be unobtainable in reality. The early-days shortage of washrooms has now been addressed. The artwork is quite nice.,NA,NA,NA,6,0,3,NA,NA,NA,3,NA,NA,1
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,N Sutherland,United Kingdom,2015-01-28,I've been a regular traveller (10-15 times/year) through Suvarnabhumi since it opened in 2006. It's a large airport and it's busy - always. Rule #1 - check in early. Rule #2 - if you have to wait for check-in baggage don't expect to be in a taxi less than 1.5 hours after landing. If you manage 45 mins you've done pretty well. Check-in can be slow but that's down to the airlines. (I always check-in online). Most of them seem to have enough counters available and international flights will typically be open 3 hours before Departure and occasionally 4 hours - so check in early. Upstairs Security Screening is usually only a few minutes wait I've never waited more than 10 minutes and I can think of many worse airports in this respect. Immigration both in Arrivals and Departures is poor and can be the longest wait of the trip through the airport but if you've allowed enough time it is what it is - chill and bring a book. The Baggage Hall is big enough belts are well sign posted and the longest I've ever waited on a bag was a Domestic Flight from Chiang Mai (about the same length of time as the flight). 20 mins in the baggage hall would be more typical. You very rarely get stopped in Customs and queuing times for taxi's is not bad. If you have to wait around there are plenty lounges Airside and seating in the lower levels both Landside and Airside. The Terminal Hotels are expensive and there are better options locally or in the city. Food is expensive and the choice isn't great but there is a food court Landside which is good value. (Burger King seems the busiest eating place). I rarely bother with Duty Free Shopping in BKK - I can shop better in the city. Distances to and from the gates are lengthy in some cases but they're pretty good at keeping the travelators working. Toilet cleanliness may not be at the standards of the best airports but they are cleaned regularly. Signs are OK and Flight Information Screens are very good. Touts still congregate in Arrivals and I still ignore them. The Airport Rail Link isn't the blast to and from the city which was envisioned but it works adequately. Unfortunately it's pretty overcrowded at peak times because of stops at intermediate stations. BKK is a better airport than it was 5 years ago but the Immigration 'experience' is poor and is a major bottleneck. Security is much better organised than before and the budget airlines moving to Don Mueang has taken some pressure off BKK. Given the space they have and passenger numbers they handle BKK should be a better airport than it is and as a passenger it's not a good airport to be in a hurry to get through. Lots of problems go away given enough time.,NA,NA,NA,5,2,3,NA,NA,NA,3,NA,NA,1
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,M Campbell,Australia,2014-09-22,Very large airport lots of walking thought staff were quite unfriendly we had to get a connecting flight to Phuket transfer lounge was horrible uncomfortable seating and nowhere to grab a coffee. Very cold and unfriendly airport - couldn't wait to leave.,NA,NA,NA,3,3,4,NA,NA,NA,2,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,L Robin,Thailand,2014-09-01,Too big too hot - have to walk for such a long distance of course crossing the 1km duty free area which is a bit too much. Not the best airport I have been if you compare with Singapore or Seoul.,NA,NA,NA,4,1,3,NA,NA,NA,3,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,A Cai,Australia,2014-09-01,So much walking needed (at least for transit passengers). Toilets all behind shops - pretty unclean compared to other airports. The seemingly modern facilities - lacking quality. Lots of places have only dark lighting. Lots of signs have incomplete information. Map slightly confusing. Not a lot of restaurants and interesting shops. Stingy food servings. At least service personnel were nice enough spoke good English. Waiting gates and the check-in procedures tedious uncomfortable. Free WiFi available required tedious registration. Only available showers are in Lounges - my one (CIP) provided only basic one for 350 Baht. The 2nd time I went to the better one next door which cost 1200 Baht complete with WiFi computers food drinks couches. Hope this place will be improved.,NA,NA,NA,5,2,2,NA,NA,NA,3,NA,NA,1
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,N Sutherland,United Kingdom,2014-04-22,I've been travelling through Bangkok maybe a dozen times a year since the airport opened and there's definitely improvements. There's not much seating in Departures so it's best to arrive around the time your check-in opens (typically 3 hours with International Flights). I always check-in online for shorter queuing times. The upstairs security screening is reasonably efficient as is Immigration with somebody usually managing the queue system. Check-in early and kill time airside rather than checking in late and having to rush. I don't bother with Duty Free in BKK - it's expensive as are all the airside restaurants. There's not much seating in the main concourse but there are quiet areas 1 level down and obviously out towards the gates. Arrivals usually commences with a log walk from a remote gate but plenty travellators to help you on your way and highly variable queuing times for Immigration 20 minutes would be typical most times of they day but an hour not unusual at busy times. The baggage is pretty efficient in BKK and it's unusual to have to wait more than a few minutes for luggage. Plenty of taxi touts in Arrivals but just follow the signs downstairs for Public Taxi or Airport Rail Link. Also the lower levels are quieter if you have to spend a few hours between flights. There's also a food court with better Thai food than the airport restaurants. Now they have Security Screening out of the way upstairs in Departures the whole flow of the airport has improved. With enough Immigration Desks open fewer bottlenecks and some carriers moving to Don Mueang BKK is a better airport than it was a few years ago.,NA,NA,NA,7,3,4,NA,NA,NA,4,NA,NA,1
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,L Robin,Thailand,2014-04-21,Very nice design but that's it very long walk to immigration long queue and only a few immigration counters open for a few hundred passengers spent over 1 hour in the queue. Immigration staff very unfriendly you don't feel welcome in Thailand. Airport staff don't speak English illegal taxi drivers always harass you to offer a ride. Duty free is fine but belong to the same company so prices are higher for many things than in town. think twice before purchasing. Smoking rooms are tiny.,NA,NA,NA,2,1,3,NA,NA,NA,3,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,K Piddick,Australia,2014-04-13,"I can't understand the number of rather negative reviews of Suvarnabhumi. Remembering the purpose of airports for my money I think the airport functions well as a means to transport masses of people. I travel through the airport on a regular basis and for the most part - find it clean  efficient and comfortable. Signage is clear and informative. Security and Immigration is efficient and staff friendly enough - some even taking the time to smile and have a little joke with you. There are a lot worse airports out there - in supposedly ""developed"" countries.",NA,NA,NA,8,4,5,NA,NA,NA,4,NA,NA,1
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,R Woodhead,Thailand,2014-03-26,"Took the ""airlink"" downtown to Makesan terminal: a waste of time as I then switched to a taxi which just got stuck in traffic. If you use this service make sure you have minimal luggage and transfer at Phyathai station to the over ground Shytrain as long as your final destination is near a station! Otherwise just take a taxi all the way from the airport this airlink makes very little sense.",NA,NA,NA,3,3,3,NA,NA,NA,3,NA,NA,1
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,J Becker,United States,2014-01-13,Flew into Bangkok from Tokyo and was very impressed by the airport. Very modern and very nice inside. It's enormous. Nicely decorated. Had no troubles getting through customs getting bags was easy. No problems at all.,NA,NA,NA,9,5,4,NA,NA,NA,4,NA,NA,1
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,F Lakey,South Africa,2013-12-29,Returned from a family vacation to Thailand 10 days ago and must say passport control was hassle free on arrival en-route to Phuket but can't say same for departure after spending a 3 day stop over in Bangkok. My son was pulled away from counter by a supervisor without explanation or even an attempt to say why while my husband was just as delayed by the same officer at the counter before being let through. All this even though travelling as a family of 4. Kept fiddling with his passport and ticket then their computers and eventually stamping son's passport still not responding to our request for an explanation. Duty free very expensive. Will most likely go back if only I could understand what happened.,NA,NA,NA,8,3,5,NA,NA,NA,4,NA,NA,1
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,John Bauman,United Kingdom,2013-11-12,Flown in twice in the past few weeks. Queues for Passport/Immigration have become ridiculous. Earlier this year the queues zig-zagged out of the arrivals hall and down the ramp. Thought this was a one off issue having used the airport many times previously and never experienced any real problems. Not so. It is now the norm. Took in excess of 1 hour 30 mins in queues on both occasions just to get to the Immigration/Passport desk. Once at the desk all formalities completed in a couple of minutes. The reason for the huge queues is that very few Immigration desks are manned. Officers are employed to look at the queues and then disappear only to emerge minutes later to do the same again. eparting was so much faster. A real breeze. It appears that BKK is heavily promoting the paid for fast track arrivals coupon for THB850. I'll avoid BKK and go elsewhere rather than endure such nonsense again.,NA,NA,NA,3,1,4,NA,NA,NA,4,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,R Turnley,Dominican Republic,2013-08-27,Nothing really improves at this appallingly designed airport . After being cooped up in a plane for 10 12 or even 14 hours it is too much to have to walk up to 2 kilometres to immigration which can not cope with the increased arrivals to BKK. They now boast the second largest number after London. For passengers like myself who are over 70 years old it is very difficult to walk so far on hard cement but this airport is the worst even surpassing the enormous distances one has to walk in MIA. The airport is a jumble inside and outside and I always pray that my gate is close to immigration but it never is. One terminal stretching for miles simply does not work for passengers.,NA,NA,NA,1,3,4,NA,NA,NA,3,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,C Kupper,Malaysia,2013-08-18,Well a modern airport with so-to-say-top-notch facilities. In fact very disappointing. Long queues no logic in the building very difficult for orientation. When you have a connecting flight it is unclear where you need to walk (left or right) upon leaving your incoming aircraft. Not enough information screens and overloaded information counters. Extremely long walkways make you do good exercise but do not connect you in any way comfortably. This is the world's most disappointing airport vs. the expectations you may bring to see.,NA,NA,NA,2,1,4,NA,NA,NA,3,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,Saketh Rahm,United States,2013-07-30,"Used this airport 3 times in the last 10 days. Overall I am not impressive for what should be a new airport in Bangkok. The entire airport looks unfinished with a sterile ""loft"" like look reserved for trendy buildings in the inner city- not a major international airport. Arrivals was easy with little to no wait in immigration and bags came out fairly quickly. On departure side staff helpful with only a few minutes wait in security. Shops were decent but few eateries of low quality. Boarding for each flight was a big production particularly for commuter flights.",NA,NA,NA,4,4,3,NA,NA,NA,3,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,R Woodhead,Thailand,2013-06-11,Arrived at 12 noon on 25th May 2013: huge queues at immigration with what must have been thousands of passengers. Not all the immigration desks were open and this meant queues going back to the arrival gates. I thought they had put more staff on duty but that must have been a short lived thing. How can a government promote tourism but ignore fundamental services to those tourists! The airport needs to get it's act together.,NA,NA,NA,NA,1,3,NA,NA,NA,2,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,Kevin Barrance,United Kingdom,2013-03-19,Different experience depending on the time of arrival and departure. Upon arrival on Friday afternoon the queues for immigration were very long and many of the desks closed. Took around half an hour to get through which after a long 11 hour flight is poor. Going out on Saturday early morning it took over an hour and a half to check in go through security and then immigration. Once through we had to run to the gate to ensure we made our flight. The shops were empty - presumably because everybody was late for their flights! Coming back in was terrible - 45 minutes to clear immigration again hardly any desks open. Finally Saturday mid- morning leaving was bearable. Security less busy and actually friendly immigration with most desks open - such a contrast. I would hate to be an elderly person going through this airport. It must be so stressful.,NA,NA,NA,2,1,3,NA,NA,NA,3,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,Terence J O'Neill,United Kingdom,2013-02-25,Modern airport easy to get to and from. The airport is easy to use and get about. Its cool and airy the toilets were always cleaned. The arrivals taxi rank is well administered with Taxi drivers under a constant watchful eye. Food is high quality and cheap. And a good duty free on the exit route home. Emigration/passport control (arrivals and departures) had two queue. Staff were quick to use all lines when it got busy. I was slightly worried to see poor line discipline at the metal detectors where the one lady with a hand held paddle seemed to be overwhelmed. But a good experience.,NA,NA,NA,9,5,5,NA,NA,NA,5,NA,NA,1
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,A Snelling,United States,2012-11-21,Arrival - Fine experience even after 30+ hours en route from the US. It only took five minutes to clear immigration. The bags took awhile to arrive but this just meant that I had time to exchange money at one of the many (competitive) vendors in the arrivals area. Departure - Horrible airport. It hard to believe that it is only six years old. The design seems like something from another era. Up through security I have no major complaints but then the entire experience really goes downhill. The first priority does not seem to be getting you to your gate but rather making sure you are exposed to every single one of the very high end shops. I did not see one newsstand or bookstore anywhere although I did finally see a great drugstore. There are some normal food options toward the end. The gate situation could not have been designed by anyone who travels much. You sit outside the gate area in a place with few seats until shortly before boarding. It is a crowded miserable experience. Your boarding cards are submitted as you enter the (secure) gate area where more seating is available. It is odd to have precious little seating where most people wait. I read that they are trying to make this airport one of the top ten in the world but there is just no way.,NA,NA,NA,4,4,4,NA,NA,NA,3,NA,NA,1
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,N Sutherland,United Kingdom,2012-10-12,I've been fairly critical of BKK in recent years but there is a marked improvement in the Immigration and Security arrangements over the past few months and queuing times are better since the Budget Carriers have moved to Don Muang. The new Security Area upstairs is quick and efficient (5 mins). There are now better arrangements in both Arrivals and Departures Immigration (10 mins and 5 mins) in early evening which a few months was anywhere up to an hour or more. There also seem to be more Immigration Officers on duty now. The Check-in areas and Baggage Halls have never been a problem. The Airport is desperately short of seating areas away from the Gates. Overall BKK is better than a year ago.,NA,NA,NA,5,3,3,NA,NA,NA,3,NA,NA,1
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,Federico Muscogiuri,Spain,2012-07-26,Architecturally it is a beautiful airport and I should also remark that the direct train to the city is fast and cheap. However it is badly planned and poorly designed. As many have already remarked not only are the queues long and the walks endless but the gate design is illogical and the signage poor. Staff seem to resent working in this environment and most of them are unfriendly and unsmiling.,NA,NA,NA,3,1,3,NA,NA,NA,2,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,Mark Wilkins,United Kingdom,2012-06-17,Flew in late May flew out early June. As per other recent comments both the immigration has improved since my last visit with only a handful of people queued at any booth - inbound this was at a peak period as well. My luggage appeared promptly on the inbound as well within 10 mins of clearing customs. I did notice the exchange rate was much poorer in the airport for some reason which is something to be aware of. The main improvement that now needs to be looked at is the lack of good quality public area seating post immigration here.,NA,NA,NA,8,4,4,NA,NA,NA,4,NA,NA,1
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,N Sutherland,United Kingdom,2012-06-14,It seems like the airport are finally responding to the negative comments around some of the outrageous waiting times at Immigration over the past year. There seems consistently more Immigration Officers on duty now and the snake system for queuing is supervised properly. It's still not as good as the airport it replaced 5 years ago but it's acceptable.,NA,NA,NA,5,3,3,NA,NA,NA,3,NA,NA,1
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,P Nunn,United Kingdom,2012-06-07,In a year this has leapt forward no standing in line for passport control on arrival bags delivered quickly and out of the airport within 35 mins of leaving the plane. Still the usual amount of people approach you airside asking if you want a taxi when its a AOT limo service. Overall a good arrival experience. On departure no lines at check-in as all Thai Airways desks looked open passport control I had 2 people in line before me and would have been quick but one of them had lost their departure card. Security lines were longer but nothing huge. My one big gripe with this airport is the shopping there is a great range of shops - but - they are very expensive and one shop can blend into another and you do not know you have crossed into another shop. Good food selection. Walk to some gates can be longer than you think.,NA,NA,NA,9,5,5,NA,NA,NA,4,NA,NA,1
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,Mike Anthon,Thailand,2012-03-07,"I live in Thailand and been in and out the airport for 7 years now. The airport link train is ok but not convenient. The check-in process is usually painless if you check-in online however the achilles heal is passport control. Slow disinterested with rather rude hand gestures and barking of requests and manners change depending on your ""ethnic origin"". The system is very slow and inefficient. Security check always fast and efficient. Very long walks free Internet not working forcing you to use the charged service food overpriced. Boarding is ok. Arrivals - long walks and then the dreaded passport control. If you need to use BKK as transit I seriously suggest far more civilized options as SIN KUL HKG.",NA,NA,NA,1,1,5,NA,NA,NA,3,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,N Sutherland,United Kingdom,2012-02-24,After a brief period of functionality the Departure Immigration problems are back - and worse than ever. In Departure Immigration at 10pm queues were stretching the entire length of the terminal just to get into the 2 Immigration areas - 45 mins to get into the Immigration Area and a further 50 mins to get your passport stamped - so nearly 2 hours after checking in just to get to the Departures Concourse and make a dash to the gate. No organisation on behalf of the airport other than some barriers and queue jump was totally out of control. The Departure arrangements in BKK are totally broken.,NA,NA,NA,3,1,3,NA,NA,NA,3,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,Peter Borschberg,Singapore,2012-02-14,The only thing going for this airport in my opinion is that it is fairly new and clean. The transit from international to domestic flights are ok if you fly with THAI (separate processing passport control). But my praise pretty much stops here. The walking distances (especially if you are a transit passenger on connecting international flights) are too long. The international departures section is too sprawling and cluttered. The domestic departure area is really nothing to shout about. And the prices charged at food outlets are just too high by Thai standards.,NA,NA,NA,4,3,4,NA,NA,NA,3,NA,NA,1
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,N Werner,Switzerland,2012-01-10,Arrived on domestic flight and was bussed to baggage reclaim. Took a while for bags to arrive. Airport train to city is convenient and quick however the timing is only every 30 minutes. Lucky for us we caught it with one minute to spare. Departure was a breeze as we were on TG business class and they have their own check-in area with security check and immigration which means no queuing and we were in the lounge immediately after. It is a functional airport and if you are in Business Class it is a breeze in Economy things look different though.,NA,NA,NA,6,4,4,NA,NA,NA,3,NA,NA,1
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,Simon Brown,United Kingdom,2011-10-20,I fly to BKK twice a year. Suvarnabhumi is a soulless environment. Bare concrete and steel tresses are abundant. It is functional it does what it says on the tin. I preferred Don Muang for it's character not to mention the Royal Thai Golf Course between the two runways there. However never had any major dram's with baggage immigration or transfers between International and Domestic at Suvarnabhumi.,NA,NA,NA,8,4,5,NA,NA,NA,4,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,N Sutherland,United Kingdom,2011-09-08,The difference in crowding between afternoon and late evening is dramatic. The terminal is so much quieter in the afternoon - 5 mins to check-in Air Asia 5 mins in Immigration and 2 mins in Security - try that at 9pm. Other than that the seating areas at the beginning of the Piers are a welcome addition.,NA,NA,NA,3,1,3,NA,NA,NA,3,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,P Nunn,United Kingdom,2011-08-01,I used this airport a lot during my trip. International arrival. Walking distance from plane to passport control was ok the line for passport control was average but each desk has its own line. About 90% of desks were being used. In one case people had not filled out landing cards and were allowed to fill them in at the desk holding up that line. Baggage had started arriving by the time I had cleared passport control. Domestic (BKK-CNX one way) (BKK- USM-BKK) check in desks close to domestic security control no queues for my airline short line for security longer walk than expected to gates but good selection of shops and food outlets. International departure. Arrived early for my flight so was there for opening of check-in so it was very quick. However it took me over 1 hr to clear passport and security again 1 desk 1 line slowing process down. If they can sort this problem out then all would be well. Good selection of shops and food outlets but none at gate areas.,NA,NA,NA,3,1,5,NA,NA,NA,5,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,G Calafiore,Australia,2011-07-05,An airport of mixed experiences. Still relatively new as far as infrastructure goes and plenty of facilities to keep one distracted during a long wait. The building itself is rather monolithic and therefore lacks the bright and airy feel of terminals like HKG and the arrivals concourse can seem rather stark. My only two gripes with this airport are: air- conditioning. It never seems to be working properly and queuing at immigration outwards and inwards. Individual queues in front of each counter is a hopeless set-up. It is frustratingly slow to the point of desperation. I wonder why they haven't set up a single queue and have the first available counter call the next person in line. Also the officers at the counters processing Thai passports only when they have cleared their queues are happy to just sit and let the foreign passport queues swell. These points aside Suvarnabhumi is a good world-class airport.,NA,NA,NA,4,1,5,NA,NA,NA,5,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,N Sutherland,United Kingdom,2011-03-25,A lot of negative comments (quite rightly) about Immigration at BKK. On the plus side last time I travelled earlier in the evening (1800hrs) things were much improved in Departure Immigration (10-15mins) all desks were operational and there was no segregation between Thai and Foreign Passports. Security fine and there are now some decent seating areas close to the Gates with soft seating TV's plants etc. On Arrivals it's very much hit and miss - I've rarely taken longer than 15mins to get through Immigration baggage is still slow (30 mins from aircraft parked to bags on the belt) but there are fewer taxi touts cluttering up Arrivals. They've also done away with this ridiculous system where Landside some of the travelators were restricted to Airport Pass users (ie to get between floors you had to use the Elevators). BKK airport management have finally come to realise that the airport is there to serve the needs of the customers - not preferences of the employees. I have to agree with the earlier comment - Don Mueang was a better airport than Suvarnabhumi for the passenger.,NA,NA,NA,3,1,3,NA,NA,NA,3,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,S Smith,United Kingdom,2011-02-28,Immigration is a nightmare. We queued for 1 hr to enter and 1.30 hr to leave. Only half the desks were manned. You would think they would do better to alleviate the queues.,NA,NA,NA,1,1,3,NA,NA,NA,1,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,N Sutherland,United Kingdom,2011-01-28,Really not sure what's going on but Departure Immigration in the late evening in BKK is getting ridiculous. Took 35 mins just to get into the Immigration Area and a further 40 mins to get to the Desk and 2 mins to get a stamp. Thankfully Security was but 5 minutes but for some reason Immigration in BKK is broken. Down at the gates flights were being held up and bags offloaded because late checking-in passengers simply weren't getting to the gate in time to make the scheduled departure time. I think there are about 20 desks in each of the 2 departure Immigration Areas... couple that with 20? International piers each with say 10-12 Check-In Desks each (that's 200+ Desks) and all of those passengers have to get their passports stamped. It doesn't take a rocket scientist to work out that Immigration provision is totally inadequate.,NA,NA,NA,3,1,3,NA,NA,NA,3,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,Andrew Maile,Indonesia,2011-01-25,I passed through here at Christmas. On arrival immigration queue was OK took around 20 mins but the problem on departure was the security screening which took ages. It was quite disorganised. Generally the staff are rather unsmiling especially at immigration. The shops are very expensive.,NA,NA,NA,2,3,3,NA,NA,NA,3,NA,NA,0
