airport_name,link,title,author,author_country,date,content,experience_airport,date_visit,type_traveller,overall_rating,queuing_rating,terminal_cleanliness_rating,terminal_seating_rating,terminal_signs_rating,food_beverages_rating,airport_shopping_rating,wifi_connectivity_rating,airport_staff_rating,recommended
birmingham-airport,/airport-reviews/birmingham-airport,Birmingham Airport customer review,Stuart Ward,United Kingdom,2014-02-27,Flight out 24/2 07.10 back 26/2 17.45. Both ways fairly uneventful 7 minutes to get through security going out and coming back luggage arrived on the carousel after a 10 minute wait. So yes it was a good experience.,NA,NA,NA,8,4,4,NA,NA,NA,4,NA,NA,1
birmingham-airport,/airport-reviews/birmingham-airport,Birmingham Airport customer review,J Bowen,United Kingdom,2013-09-30,We were flying to Heraklion from Birmingham on Sunday 15th September upon arrival the check-in queue was horrendous it took us nearly an hour and a half to get to the check in desk and only then as we were pulled out of the queue because our flight was about to board. After and hour and a half drive to get there cannot believe it took the same amount of time to check-in. No time to get breakfast drink anything as the flight was boarding. Upon our return guess what it took over and hour from landing to get our luggage. What is the matter Birmingham a tiny airport in Crete turns it round in a quarter of the time. This is the second time now this has happened at Birmingham won't be going there again. They have all this fancy scanning at passport control and can't do a simple job like getting the luggage through. We had always chosen Birmingham over Bristol (when we live in Bristol) but not any more.,NA,NA,NA,NA,1,3,NA,NA,NA,3,NA,NA,0
birmingham-airport,/airport-reviews/birmingham-airport,Birmingham Airport customer review,D Jones,Spain,2013-06-24,Credit where credit is due. I have often criticised this airport for the appalling queues for immigration and security checks and also luggage delivery waiting times. However I arrived there on a Friday in April and the passport control queue was fairly quick (Emirates landed after us) and I prepared for the long wait for luggage to appear. On this occasion the luggage appeared in about 10 minutes that must be a record for BHX. Perhaps they have taken on board the countless critical remarks and are now heading in the right direction.,NA,NA,NA,8,4,4,NA,NA,NA,4,NA,NA,1
birmingham-airport,/airport-reviews/birmingham-airport,Birmingham Airport customer review,J Peart,Finland,2012-08-05,Overall good experience. However having to pay for luggage trolleys and bags for holding liquids is just over the top. The route from security check funnels passengers through the middle of a duty free shop. In my opinion the airport owners are just trying their hardest to squeeze every last penny out of the users of the facility.,NA,NA,NA,5,3,3,NA,NA,NA,3,NA,NA,1
birmingham-airport,/airport-reviews/birmingham-airport,Birmingham Airport customer review,R Hale,United Kingdom,2012-06-07,BHX used to be a superb airport to fly to and from. Not any more. On the way out to Dalaman we were caught in a quite ridiculous queue for security which looped from the escalator right the way round the first floor shopping area and then along the passage way eventually and after a few more loops into the security area. So despite arriving 2 hours before departure we had limited time in the departure lounge before our flight was called. On return at about 23.25 a week later I was kept waiting about 45 minutes for our luggage. I then had an unpleasant walk in the rain to the far side of the long stay car park as the shuttle bus service becomes almost non-existent by late evening and is totally inadequate when several flights arrive at the same time. I then had to return to the drop off car park to pick up some luggage and passengers; I was there for a little over 10 minutes - enough to for the parking charge to click up from £1 to £2. BHX - if you are going to accept several flights together late in the evening - please retain enough staff to cope. A couple of years ago I would have been pleased to give a total satisfaction score of 9 or 10 for this airport.,NA,NA,NA,2,2,3,NA,NA,NA,3,NA,NA,0
birmingham-airport,/airport-reviews/birmingham-airport,Birmingham Airport customer review,A Mitchell,United Kingdom,2012-04-08,I've travelled from MAN LHR LGW and BHX and I find BHX better than the others. It's easier to get through security checking in is less stressful. LGW is horrific for getting baggage but BHX is always much quicker. I do agree with the astronomical drop off and pick up charges! £1 for 10 mins! Least LGW is free!,NA,NA,NA,8,4,5,NA,NA,NA,4,NA,NA,1
birmingham-airport,/airport-reviews/birmingham-airport,Birmingham Airport customer review,S Bullas,United Kingdom,2012-04-05,This is my nearest airport and unfortunately I am unimpressed. Birmingham leaves a lot to be desired despite the so called improvements. Its got rip off parking fees you have to pay for a luggage trolley and you don't get your money back. Coming through security you suddenly arrive in the midst of the 'duty free' shops. Why have they not included some mechanical walkways. Luggage takes quite a long time to come through on the carousels. One good thing about this airport is OCS who deal with passengers who need assistance they are brilliant and provide a wonderful service its a pity the same cant be said for the rest of the airport.,NA,NA,NA,2,2,3,NA,NA,NA,3,NA,NA,0
birmingham-airport,/airport-reviews/birmingham-airport,Birmingham Airport customer review,Stephen Jones,United Kingdom,2012-02-21,Arrived back from Dubai on time 6.45 Sun evening and had to wait 1 hr 20 mins before the luggage came through. Servisair did nothing until people started to complain at their desk after an hour. It didn't help that I counted 6 uniformed Servisair personnel in the concourse standing around looking bored including 4 staff whose only job seemed to be to stand next to the belt watching us and occasionally removing a piece of luggage from a previous flight. After a 7 hour flight lands on time how can luggage take another 80 mins? Birmingham Airport leaves a very bad impression on passengers who have to endure such dreadful standards of service.,NA,NA,NA,1,1,3,NA,NA,NA,1,NA,NA,0
birmingham-airport,/airport-reviews/birmingham-airport,Birmingham Airport customer review,D Bingham,United Kingdom,2012-02-21,Agree totally with previous posts regarding security travelled during mid term and it took 60 mins to clear security (3/10 desks open) while facilities are okay inside and prices are no more expensive than MAN/LBA/LGW I wouldn't use them again until they consider more appropriate staffing arrangements. If you are going to go fast track bear in mind this will only move you about 50% along the queue a queue you don't experience at MAN - the airport we will be going back to I am afraid.,NA,NA,NA,3,1,4,NA,NA,NA,4,NA,NA,0
birmingham-airport,/airport-reviews/birmingham-airport,Birmingham Airport customer review,A Ward,United Kingdom,2011-10-05,I returned from Ibiza and had to wait 45mins for my luggage from belt 4. The only downside to this is always a long wait for luggage. I queried the wait at the Servisair desk and they didn't seem too concerned. As for all the other facilities I have no complaints.,NA,NA,NA,3,1,5,NA,NA,NA,5,NA,NA,0
birmingham-airport,/airport-reviews/birmingham-airport,Birmingham Airport customer review,Stuart Ward,United Kingdom,2011-07-10,Scheduled Monarch flight to Almeria. I've been using BHX for about 30 yrs mainly for holiday flights. Pre Booked car park meant a short walk to check in hall check in was relatively painless  I was worried about the security queues but we went through in about 10 mins (Thursday midday) even the security operator mentioned about how quiet it was. It's like Manchester now as you have to fight your way through duty free but on the other side there's plenty of seats and shops/restaurants. There's no announcements of flight departures but plenty of screens telling you of progress so no problem. Overall it did what it promised yes prices in restaurants are higher but show me an airport that doesn't.,NA,NA,NA,4,5,3,NA,NA,NA,3,NA,NA,0
birmingham-airport,/airport-reviews/birmingham-airport,Birmingham Airport customer review,D Jones,Spain,2011-06-04,Thought the improvements would make things better. Departing on Ryanair and everyone now passes through the same security area. The queues are as bad as before and this was at 05.30! When will the authorities at this airport take a good look at this area? Passengers should not have to queue for such a long time. Landed on Monarch and went though a ridiculous procedure of walking to a building going up stairs walking along a corridor and back down some stairs then back outside to the waiting bus - adjacent to the aircraft what was that all about!,NA,NA,NA,3,1,3,NA,NA,NA,3,NA,NA,0
birmingham-airport,/airport-reviews/birmingham-airport,Birmingham Airport customer review,A Marks,United Kingdom,2010-09-11,I have flown from Birmingham Airport both european and middle east (UAE) flight on quite a regular basis over the last two year. Birmingham is a lovely airport not small but not huge. Every thing you need is there and the shops in departures are normal not just high end over priced clothes and hand bags! I've only had one 20 minute delay and airport staff have been great. The only gripe is the NCP parking on site although not the airports direct fault the website says its covered and a 2 minute walk to the terminal its open air and a 10-12 min walk at a brisk pace or 5 mins on the free bus (every 5-8 mins or so) still better then Heathrow or Gatwick.,NA,NA,NA,5,5,5,NA,NA,NA,5,NA,NA,0
birmingham-airport,/airport-reviews/birmingham-airport,Birmingham Airport customer review,A Walker,United Kingdom,2010-08-17,Birmingham Airport seems to be going down the road of ripping customers off at every opportunity. Firstly you have to pay £1 just to drop someone off. They charge Â£3 per 15 minutes if you dare take more than 15 mins at the drop-off area. It used to be free but according to one of the police officers at the airport due to anti-terror measures the charges were brought in along with a new drop-off area. The airport luggage trollies cost £1 (you don't get your £1 back). The plastic bags cost £1 at the security point. Upon arrival at the airport baggage always takes about an hour to arrive in the baggage reclaim area and you are stung again for a £1 luggage trolley. My suitcase had its wheels damaged which meant we had no choice but to buy a luggage trolley. I will not be flying out of BHX again.,NA,NA,NA,2,5,3,NA,NA,NA,3,NA,NA,0
birmingham-airport,/airport-reviews/birmingham-airport,Birmingham Airport customer review,David Jones,United Kingdom,2010-05-25,Not nice when arriving at terminal 2. If more than one plane lands at the same time you are forced to endure a claustrophobia inducing queue in a dark passageway to get to passport control. Terminal 1 is better but security queues can be very long. Passport control here is also bad especially if you arrive at the same time as the Emirates flight. I have often flown on Monarch and been kept waiting for and airbridge shuttle bus etc. Shops and facilities are ok.,NA,NA,NA,3,1,3,NA,NA,NA,3,NA,NA,0
blackpool-airport,/airport-reviews/blackpool-airport,Blackpool Airport customer review,Paul Cox,United Kingdom,2014-10-13,Flew to Dublin yesterday (8th October) after catching train from Preston where I had been working for a few days to Squires Gate which is about a 10 minute walk. £10 ADF was a bit of a disappointment but check-in and security a breeze. Staff friendly and efficient. Depatures lounge was a bit old-fashioned (not necessarily a bad thing quite nostalgic really) but was very clean and the cafe was good. Aer Lingus as always a joy to travel with.,NA,NA,NA,9,5,4,NA,NA,NA,4,NA,NA,1
blackpool-airport,/airport-reviews/blackpool-airport,Blackpool Airport customer review,A Roberts,United Kingdom,2011-09-20,A basic and small airport which although advantageous at times is also its downfall. On the third time of flying out of here recently myself and my family were booked on one of the two flights scheduled to depart at the same time this showed how inadequate this airport is at handling more than one flight. The sole cafe in the departure was overwhelmed to a point where the lack of staff meant they could only offer bacon/sausage/egg barms instead of the other breakfast offerings such as a Full English. It is unacceptable that the facilities are not geared to cope with more than one flight. The second criticism is the car park. Spaces are effectively unmarked and in bad condition the overflow car park to the side of the terminal building is a large lawn with some tarmac for cars to drive along. The £10 Airport Development Fee - I am struggling to see how this could be justified there is little evidence of this having been spent since its implementation and little/no evidence of development plans with this money. If they were using this money then I wouldn't have much of a problem but as this is not the case I do. Overall I was not impressed with my recent experience.,NA,NA,NA,1,3,3,NA,NA,NA,1,NA,NA,0
blackpool-airport,/airport-reviews/blackpool-airport,Blackpool Airport customer review,C O'Neill,NA,2010-09-10,A small and quite basic airport. On arrival the baggage area felt quite temporary. It was small and a semi-permanent warehouse type of building. It was a kind of heavy duty plastic panel building. It was OK in summer but might be pretty cold waiting for bags in winter. Departing was fine clear and well signposted. The shopping/eating facilities were not great nothing wrong with them but just limited. The entire departure section of the airport appears to be 1 hall. So all the gates are easy to find and don't take any time to get to.,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0
blackpool-airport,/airport-reviews/blackpool-airport,Blackpool Airport customer review,C Stephenson,NA,2009-06-16,"A nice small airport with a friendly atmosphere. Unfortunately this impression is spoilt by the Airport Development Fee which is cheekily charged to all adult passengers (you have to buy a ticket for £10 before you can enter the Departures area). This does discourage me from using the airport. We were allowed to enter the executive lounge (with free drinks) but I'd rather have kept the £20 - it represented about 10% of the flight cost. I don't particularly want the airport to ""develop"" as it's a good small size at the moment and small airports tend to be much better than big ones (see how Liverpool Airport has deteriorated as it has ""developed""!).",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,0
blackpool-airport,/airport-reviews/blackpool-airport,Blackpool Airport customer review,J Taylor,NA,2008-10-31,This is our first choice of airport when flying to Alicante. It is easy to get to from Preston and always found checking in and the lounge area a pleasant experience. Coming back is even better. Usually no longer than 25 mins from dis-embarking to collecting luggage and then away home.,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0
bodrum-airport,/airport-reviews/bodrum-airport,Bodrum Airport customer review,R James,United Kingdom,2012-06-24,The new terminal is much bigger and better than the old one. There are 8 gates now and a massive departure area where you can easily find a place to sit and wait for your flight. Check in is quite fast. Ground crew is friendly and doing their job well. The only thing is that some ground crew members are better to improve their English a little bit. PA announcements is a rare thing in the new terminal and it is very hard to understand them. But I think the management is still working on improvement and soon BJV airport becomes one of the best airports in Turkey. Keep working!,NA,NA,NA,8,5,4,NA,NA,NA,3,NA,NA,1
bodrum-airport,/airport-reviews/bodrum-airport,Bodrum Airport customer review,J Hall,United Kingdom,2010-07-02,I have been using Milas/Borum ever since it opened as an International Airport circa 1998 two or three times a year and as with most airports would expect it to improve with time. No such luck everything appears to be aimed at totally ripping off the customers. Cafe Sera prices are an insult to all travellers. Maybe its time for another franchisee to be given the opportunity to supply a better and more reasonably priced service.,NA,NA,NA,2,3,5,NA,NA,NA,1,NA,NA,0
bodrum-airport,/airport-reviews/bodrum-airport,Bodrum Airport customer review,Paul Cox,United Kingdom,2010-06-26,Just got back today they're still robbing with impunity. £14 for two beers and £5 for one litre of water. Of course they know you can't take liquids through now. Onur Air aren't much better either.,NA,NA,NA,1,1,3,NA,NA,NA,1,NA,NA,0
bogota-airport,/airport-reviews/bogota-airport,Bogota Airport customer review,Frank Sherwin,Chile,2015-05-10,I pass through this airport on a regular basis both national and international terminals most recently at the end of April and beginning of May 2015. In general the airport facilities are good check-in procedures are generally quick as is the security process. Before passing security there are several restaurants at the end of the terminal building on level 3 after the national check-in area. A Juan Valdez cafe is being constructed in front of the international check-in area. There is a reasonable selection of shops in the international duty free area but a very limited selection of restaurants. WiFi in the whole airport is free but very poor the cafes and restaurants don't have their own WiFi zones. There are no options to buy pre-paid SIM cards for the major operators at the airport. A major problem currently is the airport taxi service on exiting the customs area in arrivals you will be immediately and aggressively pursued by taxi operators. Normal (yellow) city taxis queue outside (there are separate queues for national and international arrivals) but overcharging is now rife taxi drivers try to charge a COP 40000 fee for transfer whereas a metered taxi would correctly charge at most COP 28000.,NA,NA,NA,7,4,5,NA,NA,NA,4,NA,NA,1
bogota-airport,/airport-reviews/bogota-airport,Bogota Airport customer review,David Stein,United States,2013-05-07,My experience at Bogota's new airport was very pleasant. It is clean and modern with many stores in the departure area. Check in and passport control are both efficient and quick.,NA,NA,NA,8,4,5,NA,NA,NA,4,NA,NA,1
bogota-airport,/airport-reviews/bogota-airport,Bogota Airport customer review,C Choi,Norway,2011-04-17,You get processed fairly quickly but that's about the only thing positive I can say about our experience there. An embarrassingly small selection of low-quality overpriced (by Colombian standards) food and duty free stores staffed by the MOST arrogant rude lazy and generally useless people we have met in Colombia which was quite a shock after all the simply wonderful and friendly people we have met throughout our travels there. Left a rather sour taste in our mouths really. Can't recommend anything other than just checking in waiting and getting out of there ASAP. Overall the worst airport we've ever had the misfortune of using.,NA,NA,NA,1,3,3,NA,NA,NA,1,NA,NA,0
bogota-airport,/airport-reviews/bogota-airport,Bogota Airport customer review,Simon Smith,NA,2008-02-04,I used this airport flying Iberia to/from Madrid. The arrival service was fast efficient and pleasant - no queues baggage delivered quickly and the immigration officer even welcomed me to Colombia! Departure was another matter. At about 3pm when most of the flights to Europe are checking in the departure hall was so full it was almost impossible to move. When I checked in with Iberia they explained that I had already paid the airport tax on my ticket but I'd have to get an exemption stamp from the airport tax office. This meant another queue for at least 30 minutes; but if I was willing to pay the tax for a second time I could have done so immediately. This just seemed to be a way of extracting extra cash from people willing to pay not to stand in another long queue! Once I had finally checked in things improved and there was little queue at immigration or security. However shopping and catering options are limited and be warned that once through security there are hardly any shops or cafes.,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0
bogota-airport,/airport-reviews/bogota-airport,Bogota Airport customer review,Jean-Louis Vergaert,NA,2004-07-08,El Dorado Airport shows its age and there can be some long walking due to lack of walkways but it is relatively efficient. Before passing through passport controls you can enjoy good food and natural fruit juices at very reasonable prices. Security is usually fast and I always enjoy being questioned the friendly military (always mention your Colombian girl-friend!). Taxi's are cheap and very well organized providing good security in a country with such a bad reputation! But the great warning sign is the confusion between the terminals - you are better to be sure of which one you must go to because there is no indication and many exceptions to the common rule of the Avianca Puerto Aereo.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
bologna-marconi-airport,/airport-reviews/bologna-marconi-airport,Bologna Marconi Airport customer review,S Curfs,Luxembourg,2012-08-30,This airport is being upgraded but in the meantime is quite run down. Check-in area with large queues check- in staff not nice at all. Lounge has a dedicated security lane which is nice and the guy responsible for the bar in the lounge is very nice! Limited shopping possibilities. Boarding process as chaotic as can be bussed to the airplanes which is not very nice if there's no air-conditioning in 40 degrees sun. All-in-all not my favourite airport.,NA,NA,NA,4,2,2,NA,NA,NA,2,NA,NA,0
bologna-marconi-airport,/airport-reviews/bologna-marconi-airport,Bologna Marconi Airport customer review,A Caltabiano,Italy,2010-06-16,Bologna Marconi My experience has always been below average of previous comments. Long queues at check in. Toilets / WC are insufficient: very few and very small dirty at any time of the day and used by people as smoking rooms. Arrival area is particularly unwelcoming. Price of the Aerobus to/from city centre is high related to the distance; frequency anyway very good.,NA,NA,NA,2,1,1,NA,NA,NA,3,NA,NA,0
bordeaux-airport,/airport-reviews/bordeaux-airport,Bordeaux Airport customer review,Morgan Dye,United Kingdom,2015-06-15,"I think there are two sides to Bordeaux airport: the main terminal and a budget airline terminal. The latter was really bad when I travelled through a few weeks ago. I think they must be in the process of upgrading it, or building it altogether! Presently its like a DIY airport made out of Ikea flatpack. When you check in you have to take your bags round to a separate desk for them to be tagged and sent to the plane. This created a pretty chaotic and busy environment. The queue for security was long and merged with the queues for the bag drop area. Once through security there were more queues that snake round the shopping section whilst people wait to go through immigration and the boarding areas for the flights. This means that its impossible to look round the retail area and food areas. It was all so chaotic and such a muddle! I'd hate to think what it'll be like once peak season kicks in. As i said, i think they're in the process of constructing this terminal, which is called the 'billi' terminal, as it had a very temporary feel to it. In the meantime, prepare yourself for lots and lots of chaotic queuing. Review is based on billi terminal only - rest of the airport may be a dream!",Arrival and Departure,13-06-2015,FamilyLeisure,2,1,2,1,NA,1,1,0,NA,0
bordeaux-airport,/airport-reviews/bordeaux-airport,Bordeaux Airport customer review,Jeff Michel,Switzerland,2015-05-10,If you think Luton is bad (and it is) the Billi Terminal at Bordeaux is awful. People living in the Bordeaux area must be appalled at this joke of a terminal. With no facilities to speak of (even seats) it is worthwhile avoiding airlines like easyJet until they stop using this ridiculous black painted tin and chipboard hut. Absolutely filthy and dysfunctional avoid Bordeaux (Billi Terminal) like the plague.,NA,NA,NA,NA,3,1,NA,NA,NA,1,NA,NA,0
bordeaux-airport,/airport-reviews/bordeaux-airport,Bordeaux Airport customer review,K Jones,Spain,2013-09-10,There is only one word for the Billi Terminal and that is disgraceful. My main complaint is that there are no toilets in the terminal with passengers having to walk (or run) to the main terminal to use the facilities there. Before boarding the plane passengers are forced into a small room with hardly any ventilation no seats or toilets. Elderly people have to stand for ages and some people end up sitting on the floor. The same story on the way back no toilets until you have managed to pass through security control and then collected your luggage and gone to the main terminal. I plead with the airport authorities to do something about this and to treat it's passengers with respect and consideration (think about those who are elderly with young children or disabilities or health problems) no matter what airline they are flying on.,NA,NA,NA,NA,1,3,NA,NA,NA,1,NA,NA,0
bordeaux-airport,/airport-reviews/bordeaux-airport,Bordeaux Airport customer review,S Williams,United States,2013-09-08,I have to agree with most others here - I had a horrible experience here at the Billi terminal. It was stressful tiring and the Ryanair staff were rude and impatient. I was told to stand in a line that no one was operating and as a pregnant person with back pain from standing it was awful. I will never travel in/out of Bordeaux again and I warn others to avoid it for their sanity.,NA,NA,NA,1,2,2,NA,NA,NA,1,NA,NA,0
bordeaux-airport,/airport-reviews/bordeaux-airport,Bordeaux Airport customer review,David Williams,France,2010-05-29,Bordeaux (Marignac) airport now has a normal city bus link to downtown Bordeaux. Line 1 runs every ten minutes while the airport is open for a flat fare of EUR1.40. Not only does this make reaching the city much easier and cheaper but it means one can park in any side-street along the route and take the bus thus avoiding the crowded and expensive airport parking. The newly-completed third terminal (low cost airlines) is expected to enter service shortly.,NA,NA,NA,4,5,5,NA,NA,NA,3,NA,NA,0
bordeaux-airport,/airport-reviews/bordeaux-airport,Bordeaux Airport customer review,David Chown,NA,2007-03-24,All work is now complete with much more space in both terminals additional shops tourist agencies restaurant facilities and check-ins. Car-park is maximum 5 minutes walk although spaces are sometimes hard to find. Very short walk to and from aircraft. Only problem is non-car access. The comment below about the trams is correct they will shortly reach Merignac Centre but this is miles from the Airport. The shuttle is not frequent enough 45 minutes wait.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston-logan-airport,/airport-reviews/boston-logan-airport,Boston Logan Airport customer review,Eduardo Pinzon,United States,2015-02-12,I love this airport didn't have to make a line for security since I had the TSA Pre-check. Terminal A is very clean and has some good restaurants.,NA,NA,NA,10,5,5,NA,NA,NA,4,NA,NA,1
boston-logan-airport,/airport-reviews/boston-logan-airport,Boston Logan Airport customer review,R Tompkins,United Kingdom,2014-09-19,Arriving on an international flight you expect to queue at immigration but not for over 2 hours and we were almost the first off the plane. Those at the back would have faced 3 hour plus wait and included families with v young children and babies. Just 4 out of the 20 or so immigration desks open! What's the point of 20 desks if you don't use them and zero facilities in the hall for people waiting. Its an international airport it cant be a surprise when international flights arrive. Still we didn't have to wait for our luggage when we finally got to reclaim. Immigration guy was friendly only positive about the whole thing.,NA,NA,NA,2,1,3,NA,NA,NA,2,NA,NA,0
boston-logan-airport,/airport-reviews/boston-logan-airport,Boston Logan Airport customer review,R Gonzaga,Malaysia,2014-08-26,Departed from Boston on Southwest to Baltimore. Check in area was empty but it looked inadequate for a peak time departures. Southwest use the E pier which seems to be isolated from other parts of the airport. Efficient TSA checks with friendly staff and good banter. The waiting area itself was somewhat dismal with little seating and few options for food: Dunkin Donuts and another bar. Otherwise other facilities were well maintained and clean.,NA,NA,NA,7,5,4,NA,NA,NA,3,NA,NA,1
boston-logan-airport,/airport-reviews/boston-logan-airport,Boston Logan Airport customer review,Paul Whiteley,United Kingdom,2012-11-26,"Landside was fine. Used the water taxi service from Rowe's Wharf to the Transportation Dock and then the courtesy airport bus to Terminal E which was fine. Check-in Immigration and Security was polite friendly and efficient. However the paucity of drink/food outlets air-side was dire. Other than the excellent ""Vino Volo"" there was a sandwich place and a Sbarro's. No other sit-down drinking/eating facility.",NA,NA,NA,6,4,4,NA,NA,NA,3,NA,NA,1
boston-logan-airport,/airport-reviews/boston-logan-airport,Boston Logan Airport customer review,E Biafore,United States,2012-04-29,Flew BDA-BOS-DTW with a 3 hour layover in BOS. For a major airport facilities very basic. Eating places limited to a couple of fast-food places and restaurants with very very limited menus. Other than that airport was clean and staff were okay.,NA,NA,NA,5,3,4,NA,NA,NA,2,NA,NA,0
boston-logan-airport,/airport-reviews/boston-logan-airport,Boston Logan Airport customer review,David Jones,Spain,2012-02-15,Arrival at Terminal E was ok with a 20 minute wait for immigration. Excellent connections to get to the city. Departure Terminal B departure lounge is like a fast food court. TSA brutal making sarcastic remarks and making fun of passengers. They seem power crazy and are quite intimidating. I was berated for asking a question with the agent telling me off for speaking to him whilst he was checking the screen. There was nobody else to ask and they pause it often enough so could he not have done that then? Great time in Boston but marred by TSA on departure.,NA,NA,NA,6,4,5,NA,NA,NA,3,NA,NA,1
boston-logan-airport,/airport-reviews/boston-logan-airport,Boston Logan Airport customer review,Derek Lightfoot,United Kingdom,2011-08-28,I use this airport about once a year and I find it good with the exception of international arrivals. The Ted Williams tunnel makes connecting by road to the I90 and I93 simple. Taxi times can be long but airlines usually allow for this in their schedules. However immigration is a disgrace. On my last trip I was near the front of the queue and still took more than 30mins to clear. Some of the officers seemed to be on a deliberate go slow. A number of flights arrived just after us and by the time I left it looked like people at the back of our queue would have several hours to wait.,NA,NA,NA,4,1,5,NA,NA,NA,3,NA,NA,0
boston-logan-airport,/airport-reviews/boston-logan-airport,Boston Logan Airport customer review,Peter Nakhili,United States,2011-07-01,Boston's Logan International Airport is a fairly decent airport. It offers a variety of regional and international flights. The parking is a hassle and is expensive in my opinion. Other than that they have buses and shuttles that will take you to terminals car rental places and hotels. The terminals are easy to navigate as is the whole airport. There is usually a long line at the security check but moves fast and is no problem. Taxiing on the the tarmac is a different story. There are lines and they cane take long. Once I had to sit at the gate on the plane for an hour after arriving from New York's JFK Airport. Only a couple of flaws.,NA,NA,NA,3,3,5,NA,NA,NA,3,NA,NA,0
boston-logan-airport,/airport-reviews/boston-logan-airport,Boston Logan Airport customer review,S Taylor,Germany,2011-02-08,Terminal E is clean and modern efficient - not so good with regard to facilities airside. Without lounge access it would have been a different story in ranking.,NA,NA,NA,4,5,5,NA,NA,NA,3,NA,NA,0
boston-logan-airport,/airport-reviews/boston-logan-airport,Boston Logan Airport customer review,C Hill,United States,2010-03-18,"Flying out of Boston Logan on March 11 was a nightmare. They have the new body scanners and TSA staff don't know how to use them and then they did not have back-up when the one in our line went down. The lines were backed up to the front doors and when we finally made it to put our items on the security line - they were letting other passengers in front of us. After we had been in line for 1hour 20 minutes - with no explanations why. Everyone was upset. Then after the whole body scanner everyone got a body search. 2 lines over however they didn't have the ""new scanners"" so people were going thru those lines very quickly. The attendants and TSA staff bringing other passengers in front of us would not explain and in some cases ignored questions from passengers seeking answers.",NA,NA,NA,2,3,3,NA,NA,NA,3,NA,NA,0
boston-logan-airport,/airport-reviews/boston-logan-airport,Boston Logan Airport customer review,Lars Johansson,NA,2007-03-20,"Keep in mind that the following opnions are based on my experiences from Friday March 16th and Saturday March 17th when the Northeastern US was hit by a severe snowstorm: BOS did not handle the bad weather situation well. Information provided was erratic if at all available. Flights that were cancelled were not listed as cancelled on the information monitors. They were simply taken off the monitors once cancelled. The airline staff told us that this was the way Massport the company in charge of BOS Operations always did it. One flight was listed with an arrival time of 6:30 pm until 6:40 pm despite that the airline staff knew that the same flight had not even departed from the airport it had been diverted to in the midst of the storm. The Massport staff assigned to the public information desks were extremely unhelpful and explained all problems with the incorrect information on the arrival/departure monitors as ""it's in the computers""! I can accept that a bad weather situation is extremely stressfull to any airport. But the unprofessionalism exhibited by BOS/Massport is totally unacceptable.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
bournemouth-airport,/airport-reviews/bournemouth-airport,Bournemouth Airport customer review,P Blakey,United Kingdom,2014-09-28,What a shambles! I flew to Antalya on the Thursday Thomson flight two weeks ago. After last year we decided to get to the airport at 11.20am for the 2.15pm flight. Check-in (fast bag drop?) opened at 11.35 we were 3rd in the line so we were through quickly despite only one functioning check-in agent. After a nice relaxed lunch we sat down in the gate area with 5 mins to boarding and were joined by an old lady who was distressed as she had arrived at 12.00 to be faced with the slow check-in and security. This was our experience last year. The old lady had just enough time to use the toilet before boarding. A neighbour of ours went a week later and they took 1 3/4 hours to get through. What a shame our local airport is a disgrace they don't care about their customers just maximum profit. Try to find an alternative airport or check-in like we did 3hrs ahead.,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,0
