airport_name,link,title,author,author_country,date,content,experience_airport,date_visit,type_traveller,overall_rating,queuing_rating,terminal_cleanliness_rating,terminal_seating_rating,terminal_signs_rating,food_beverages_rating,airport_shopping_rating,wifi_connectivity_rating,airport_staff_rating,recommended
liverpool-airport,/airport-reviews/liverpool-airport,Liverpool Airport customer review,P Thompson,Ireland,2010-09-14,The airport is undergoing long overdue modernisation to the departures area but the check in area is still shabby and dirty and the toilets frankly disgraceful. The main gripe still has to be the security processing which is the slowest I have ever encountered at any airport. There are now 6 scanners and all were in use but it still took half an hour to reach the head of the queue where I was then assigned to a smaller queue behind one of the scanners. I soon found out why people moved so slowly. Once in the small queue you have to wait to be called forward to put all metal items and bags in plastic containers. Bags cannot go through unless there is a container so you have to wait till one is available. Then I was astonished when the security staff scrutinised every plastic bag containing liquids to check its dimensions and routinely sent people back to buy a 'regulation sized' bag from a vending machine. A family of five in front of me were all sent back causing exasperation and further delays. Having placed my items in a tray I had to wait 5 minutes to go through the metal detector as two scanners have to use one detector and the staff just seem amazingly slow. The whole process took over an hour. Due to this I will not be using Liverpool again unless completely necessary.,NA,NA,NA,1,1,1,NA,NA,NA,3,NA,NA,0
livingstone-airport,/airport-reviews/livingstone-airport,Livingstone Airport customer review,Allan Robins,NA,2009-11-08,Arrived on the only SAA flight into Livingstone a fairly basic operation though there was a mad scrum to fill out the visa form out as there were no pens on hand. This slowed everything down as people were getting their $Dollars out to buy the visas (you have to have Dollars in cash as well). About 20 mins after the BA flight arrived to add to the lines so thankful I flew SAA. In the past the flights into S Africa used to dish out visa forms on the flight before you landed they should do this on this flight too.,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,0
ljubljana-airport,/airport-reviews/ljubljana-airport,Ljubljana Airport customer review,T Hodge,Australia,2013-11-14,Great little airport. Flew through security. I mistakenly left a bottle of water in my backpack which was well and truly over the 100ml liquid limit however the man was very polite in asking me to remove it. There was no line for passport control however there is only a small cafe and a duty free shop about a quarter of the size as the main one after the passport checks.,NA,NA,NA,9,5,5,NA,NA,NA,5,NA,NA,1
ljubljana-airport,/airport-reviews/ljubljana-airport,Ljubljana Airport customer review,R Skopac,NA,2009-12-13,Quite pleasant small airport. Too small check-in area which makes a crowd. Toilets clean cafe decent security check mostly fast. New departure area (gates 1-8) modern spacious enough seats. Arrival area small and efficient baggage arrives quickly on one of 2 conveyor belts. Airport connection with Ljubljana is a hassle.,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0
ljubljana-airport,/airport-reviews/ljubljana-airport,Ljubljana Airport customer review,Alexander Stare,NA,2009-06-04,The airport needs a facelift. Means a complete new departure and arrival building has to be built (planned since years but again postponed). The transport from the airport to the city or surrounding areas is still a hassle. The only plus is the new area with the 4 jetbridges which has plenty of seating available however no stores or restaurant.,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,0
ljubljana-airport,/airport-reviews/ljubljana-airport,Ljubljana Airport customer review,Alex Stare,NA,2004-03-18,Minus: High airport taxes almost no public transportation to Ljubljana and surrounding cities expensive taxi no jetbridges slow border control and security check Plus: short walking distances from check in to boarding duty free shop at arrival.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
london-city-airport,/airport-reviews/london-city-airport,London City Airport customer review,G Chapman,United Kingdom,2012-04-08,Travelled through London City outward 28th March inbound 4th April. Wouldn't like it to get much bigger but certainly retains that different atmosphere that sets it apart from others. Full marks to Borders Control on our return: speedy efficient and cheerful. Would appreciate somewhere decent to eat before going through security: we arrived back during rush hour and would have been happy to sit and eat before travelling home.,NA,NA,NA,8,4,4,NA,NA,NA,4,NA,NA,1
london-city-airport,/airport-reviews/london-city-airport,London City Airport customer review,D Silverstone,United States,2010-09-21,It's small which meant a quick trip through check-in and security for me but little in the way of available services. Also a long walk to the gate for such a small airport - some gates are very close to the entry but others are a bit of a hike. All in all a good small airport with excellent connections on the continent.,NA,NA,NA,3,5,3,NA,NA,NA,3,NA,NA,0
london-city-airport,/airport-reviews/london-city-airport,London City Airport customer review,S Smith,United Kingdom,2010-05-07,LCY to Antwerp and back this week. Substantial improvement over the last month - extra capacity on security meant I was airside in a matter of minutes. Coming back baggage was on the belt when we got there. Even UK Border agency have shown some progress in separating EU from non EU passengers which speeded things up however half the desks were still unmanned. I suppose that's the public sector for you.,NA,NA,NA,4,5,5,NA,NA,NA,3,NA,NA,0
london-city-airport,/airport-reviews/london-city-airport,London City Airport customer review,Rob Boyce,United Kingdom,2010-05-07,Arrived on delayed flight from Frankfurt very quickly through passport control with four positions open. Luggage also quickly delivered and outside the airport within twelve minutes of touching down.,NA,NA,NA,5,5,5,NA,NA,NA,5,NA,NA,0
london-city-airport,/airport-reviews/london-city-airport,London City Airport customer review,S Smith,United Kingdom,2010-03-28,Arrived at LCY from Antwerp. Long (and I mean long!) queue at immigration due once again only 3 of 6 desks being manned. When coupled with the increasing chaos at departures I'm increasingly looking to avoid LCY and use Gatwick instead.,NA,NA,NA,2,5,5,NA,NA,NA,3,NA,NA,0
london-city-airport,/airport-reviews/london-city-airport,London City Airport customer review,C Stephenson,United Kingdom,2010-02-16,Second visit to LCY this year and after the horrendous queuing last time I made sure that we arrived well in advance of check-in time. But I guess that it was a much less busy time of day (early afternoon) as there were no queues and we breezed through security. This left quite a long time sitting in the departure lounge which is a pleasant place with a small number of shops. Anticipating problems we'd eaten before check-in so the restaurants were of little use. If you're not subjected to excessive queuing the airport is very good.,NA,NA,NA,4,5,5,NA,NA,NA,3,NA,NA,0
london-city-airport,/airport-reviews/london-city-airport,London City Airport customer review,C Stephenson,United Kingdom,2010-01-21,I was lucky at this airport when I arrived for a flight to the Isle of Man. Lucky because I'd decided to turn up early (2 hours before departure) so that I'd have time to get a meal before departure. If I'd left it any later I'd have been queuing for Departures for more than the 55 minutes it took me and wouldn't even have had time for a quick snack. Clearly the airport is overwhelmed with the number of flights leaving on a Tuesday evening in January. Although staff were employed to help move the queue along and ensure that people who were on a final call were moved to the front the queue snaked up and down the upper floor then down the steps and into the check-in area (I couldn't see the end of the queue as it was growing all the time). Most people seemed to be flying to European destinations and were bemused by the chaos. Airport staff admitted that it was sheer number of passengers causing the problem which tells me that there is something basic wrong with this airport. It should be able to cope with all scheduled flights not just those at less busy times.,NA,NA,NA,2,1,3,NA,NA,NA,3,NA,NA,0
london-city-airport,/airport-reviews/london-city-airport,London City Airport customer review,S Smith,United Kingdom,2009-12-20,LCY to Antwerp return. Very overrated experience. Long queues at security in a small claustrophobic area. Flight was called to gate 2B but staff had omitted to change the previous flight (Nantes) causing confusion. Passengers herded onto a bus in zero temperatures where we all stood for 10 mins waiting for the last stray passengers and the bus then took 15 mins to travel 100 meters due to stops and starts for aircraft movements. On return only one of 6 Border desks was manned. In fact very little positive to say.,NA,NA,NA,2,3,5,NA,NA,NA,3,NA,NA,0
london-city-airport,/airport-reviews/london-city-airport,London City Airport customer review,D Johnson,NA,2009-03-03,Excellent Airport. Found free wi-fi (usually have to pay at Heathrow) which meant I could work whilst waiting a good bar (bit pricey at times) and the new lounge is very smart. They are doing up the old lounge at the moment so it looks a bit worn but it is work in progress and they say it should be completed in about a month's time. The check in and arrivals process is a breeze (security is quick but can be a bit noisy at times but there is no hanging about). No queues smart terminal generally friendly staff very quick arrival times from plane to train and into central London - 35 minutes last time from the airport to Westminster.,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0
london-city-airport,/airport-reviews/london-city-airport,London City Airport customer review,Dan Ross,NA,2008-12-15,"Flew out in the Friday evening peak. Check in for VLM had changed to machines since the take over by KLM/AF which is a shame. Machines take credit card or passport for id. If you use the credit card you need to swipe it in and out. which the machine doesn't tell you. Still a quick check in process. There was one idiotic business woman yelling in her mobile phone that she would never come back here because she had to check in via the machines. Obviously a ""status"" passenger missing the express lines. We sat and a had a meal in the restaurant before security. At GBP12 for the main I thought it was a bit pricey but the quality and portion size was very good so shant complain. Security was fairly quick. Tip - go behind a business traveller and not a tourist. Seasoned travellers have the routine down pat while infrequent users slow the process. The lounges were full once inside. We had a look at all the new shops. Shame there is a WH Smiths there now it loses its classy feel and a bit more downmarket in my eyes. Our plane started its boarding call about 45 minutes before the flight was due to leave. It was from one of the new gates. When I was looking for signs to see where they were there was a big board in the middle of the floor with directions. But two women had parked themselves in front of it and were blocking it. I had to get the idiots to move so people could see where these new gates were. They are through the bar and you have to dodge the waiter delivering food to the tables on the other side. The departure gate has strange stools to sit on. Very strange. But still better than most other airports I've been to.",NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,M Ferguson,United Kingdom,2015-06-17,"We arrived from Marseille which was traumatic enough as the plane coming from Gatwick arrived at the time we should have departed. Blamed on Gatwick air traffic control. Some of the travelators weren't working and this is unfortunate for someone with arthritis. Gatwick seems to delight in offering long distance treks to get to or from planes. The good thing is that the taxi booth is close to the exit, and fairly easy to find. It was the following day, when we were travelling to Aberdeen from Gatwick North, that we experienced Gatwicks inefficiency at its worst. To be fair, I believe easyJet needs to take a lot of the blame - they are never that efficient at check in but excelled themselves here. We got to area C/D for a 07.20 flight at 05.50, with our boarding cards and flexitickets which technically entitle us to speedy bag drop. The area was roped off. We were directed to a queue about 100 metres long, by Gatwick staff. There was no attempt to prioritise by flight time, you just queued. Beyond the barriers was teaming with people trying to get to easyJet check in desks. We got to the head of the queue after 25 mins. Another Gatwick staff lady directed us to speedy bag drop in the top corner, where there was a queue of about 5 ahead of us. We got through after about 10 mins - it was now 0650. A solid hour when you have paid extra to get through the check in process, and have checked in online. I had requested special assistance, which was lucky. I can't praise the assistance staff highly enough, but that's the only part of Gatwick that deserves it. Our names were being tannoyed at this point. We boarded a packed bus. The moral of the story is - beginning of the high season with Gatwick and easyJet, just don't work! Avoid!",Arrival and Departure,17-06-2015,Couple Leisure,1,1,3,3,NA,0,NA,NA,NA,0
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,A Chinnery,United Kingdom,2015-04-03,We generally fly Easyjet or Virgin from Gatwick and as it's there main hub they do things there way. This time we flew WOW and found the overall experience good. Check in started around 3.5 hours before our flight and didn't take long. They had more staff for one flight (7) than WOW did at KEF for 3 flight (5). Security did take longer than usual but still only took 15mins which is better than Stansted. The departure lounge is large however there is no view of the apron at the South Terminal as the one restaurant there was is now going under redevelopment. This is the one thing in the departure lounge that needs to be changed. The gate opened one hour before our flight before the plane arrived. Boarding was chaotic as they where boarding in rows and people didn't listen. It took far longer than it should have and is probably why our flight was slightly late. On arrival we landed early and disembarkation got away quite quickly. Immigration took really quickly and the staff where friendly which was a good thing. Baggage got on the carrousel after a ten minute wait so probably took 25 mins from the plane to the carrousel and 35mins from us leaving the plane to getting in the car. Very good. Our experience yet again showed us that Gatwick airport is a great airport that runs efficiently for it's large size. The airport remained clean.,NA,NA,NA,9,5,4,NA,NA,NA,4,NA,NA,1
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,J Cole,Australia,2015-03-09,Rude immigration officer treated us like criminals we were staying in UK for 9 weeks holidays couldn't understand why we would want to stay in UK for 9 weeks couldn't understand that Australians get Long service Leave very disappointing first impression of England (the rest was great). We are in our sixties I still work full time which I had proof. We were very polite and didn't answer back and were treated rudely.,NA,NA,NA,3,3,5,NA,NA,NA,4,NA,NA,0
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,P Cullen,United Kingdom,2014-12-01,I suppose I have to commend Gatwick. Due to appalling traffic congestion (we had allowed an extra hour due to the M25 causing 'difficulties' but it was much worse than reported) we arrived in the short stay car park for South terminal 27 minutes before departure time - and made it with 10 minutes to spare. This was without queue jumping and by making a polite request to security to be quick. On return we were back in the car 20 minutes after leaving the aircraft the e-passport reader worked very quickly for me but my colleague was held up for a couple of minutes. However it was very annoying when in a hurry (or not) to be diverted on what appeared to be two long detours after security simply to take us past endless retail outlets in a straight line I reckon we could have cut another couple of minutes off our time in the terminal - and it was a long way to the departure gate.,NA,NA,NA,7,5,4,NA,NA,NA,0,NA,NA,1
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,A Chinnery,United Kingdom,2014-09-30,London Gatwick trips 2014. LGW-PSA 10/4/14 PSA-LGW 13/4/14 LGW-UVF 25/5/14 UVF-LGW 02/06/14. My experiences at London Gatwick are positive. Departing: I was last there in 2011 and it has improved. All times on departing we arrived 3hours 30mins before The queues at South Terminal have been extremely short (All times we used south) including Bag drop (UVF only time we did have hold luggage) which took 5mins security which took 10mins at the most. The shopping is great with a large walk through world duty free then an open departure lounge (Stansted is terrible with a small alleyway with all the shops in it (20 or so)). Boarding is allocated between 90mins and 45mins but clearly tell you when (Stansted you have to figure out what time and if it's delayed i.e. Boarding in 129mins). The gates are 15min walk at the most so it was fine there was a lot of seating and boarding was boarding not get in queue. (Stansted you have to queue up for 30mins before walking on to tarmac). Arriving: The immigration queues are quick which is good as after sometimes a 10hour overnight with no sleep you want to get home. There are several e-passport checks as well. It took 10mins to queue both times arriving and the baggage was out quickly. Overall: My favourite London airport with sort queues open spaces and good boarding process and of course a good image for foreigners making their first trip arriving in London.,NA,NA,NA,9,4,4,NA,NA,NA,4,NA,NA,1
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,Glenn Biffen,United Kingdom,2014-09-22,You really have to gear yourselves up before you walk the seemingly endless halls and walkways of this airport. I have flown from Gatwick more in the past two years than ever before (from both terminals) and it never seems to end. If you were using this airport for the first time it would certainly be a shock to the system. A few more seating areas would be advantageous. However (on a positive note) my partner and I were pleasantly surprised by the security in the South Terminal; easy simple and quick - and the staff were human!,NA,NA,NA,4,4,5,NA,NA,NA,4,NA,NA,1
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,K Jones,Spain,2014-07-12,Travel regularly in and out from Spain (usually ST). Just a few bug bears. Security can be very slow at times even in low season times. Never any trolleys at the top of the elevator from the train station so end up struggling with my bags looking all over for one. This has happened several times and I pull them up over it every time but they don't seem to be doing anything about it. I am surprised there is no dedicated smoking area through security as there are in several other UK airports. This is something that should be provided for smokers being a major international airport.,NA,NA,NA,5,3,4,NA,NA,NA,3,NA,NA,1
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,C Denson,United Kingdom,2014-05-05,Flew out to Tampa on BA 22 April. The whole airport looks old and tired. Food and drinks are expensive.,NA,NA,NA,5,3,3,NA,NA,NA,2,NA,NA,0
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,A Lever,United Kingdom,2014-02-24,Left waiting for baggage for over 1.5 hrs on Saturday. No explanation and I found the staff particularly unhelpful. Two were unable to speak English and the man in the lost baggage office kept repeating the same thing - 'go and look at the board for the correct baggage number!' Also had long queues at immigration and drinks machines in baggage claim with no prices on them. Do you have to guess how much they are? My guess was 2 pounds but no keep going!,NA,NA,NA,NA,1,3,NA,NA,NA,1,NA,NA,0
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,P Thompson,United Kingdom,2014-02-17,Arrived on BA from Malaga 15th Feb. Baggage took nearly an hour after touchdown to arrive on the carousel. An announcement said the airport had contacted the Swissport handlers and an apology was offered but no explanation. When I rang my carpark provider they said they'd dealt with many people who'd been stuck in the baggage hall for hours that day so there was obviously a serious problem all day. This cannot be acceptable.,NA,NA,NA,5,1,4,NA,NA,NA,3,NA,NA,0
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,Guy Senior,United Kingdom,2013-09-15,A mixed report recently. I arrived very early in the morning but BA Club Europe check in took 30 seconds. The priority security lane was not open but security took less than 5 minutes and was efficiently run. Coming back late at night immigration was well staffed to cope with several planes arriving at once but baggage handling was slow - we waited for about 45 minutes so not too good.,NA,NA,NA,8,5,4,NA,NA,NA,4,NA,NA,1
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,B Lowndes,United Kingdom,2013-08-04,Whoever designed Gatwick South Terminal should have had his pencils confiscated before he was let loose with a piece of paper. You enter not via a door but by lift and if you are slow or handicapped and it's busy you could be there for evermore trying to get in assuming you're not run over in the rush. Following this you are confronted with a contender for the world's slowest travelator. Then the next attractions you can look forward to a totally confusing and aimless series of ramps stairs and escalators leading you pointlessly up hill and down dale at random through the obstacle course of check-in security shops restaurants etc finally should you have the stamina to departure gate. Puts one in mind of the Grand Old Duke of York. I guess it's a marketing ploy that leads you THROUGH the duty-free shop on reaching airside - doesn't work with me. A final warning don't get caught short - leave yourself with sufficient time for the walk to the toilets. Paradoxically Gatwick North is one of the better terminals I've encountered.,NA,NA,NA,2,1,3,NA,NA,NA,2,NA,NA,0
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,Adrian Pritchard,United Kingdom,2013-07-15,"Not a brilliant airport. I discovered the secret to free wifi. You get a half hour free trial with Boingo when it runs out simply sign back in with another email address and continue surfing! Sockets everywhere say ""not for public use"" but maybe because it was the middle of the night no one stopped me plugging my laptop in. Toilets were the cleanest of any airport I've seen.",NA,NA,NA,5,2,5,NA,NA,NA,2,NA,NA,1
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,J Dee,United Kingdom,2013-07-10,We traveled to Austria from Gatwick north on Saturday 29th June. No problem. Returned to south terminal instead of north. Had to walk round and down long slopes wondering where on earth we were then Passport control was a joke. E passport joined this queue. We did it was excruciatingly slow. Only 4 machines and most people needed help. The queue for other passports was moving at an amazing speed compared to ours.,NA,NA,NA,3,1,4,NA,NA,NA,4,NA,NA,0
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,P Cullen,United Kingdom,2013-05-26,A year ago I wrote a review praising North terminal this week I used South and was similarly impressed. Getting to and from the long stay car park was efficient queues for security and passport checks short staff generally friendly and helpful and facilities good. It is clear that the owners have invested heavily (the toilets are better than those in many good hotels) and have improved the passenger's experience. In my view it is easily the best of the major London airports.,NA,NA,NA,9,5,5,NA,NA,NA,4,NA,NA,1
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,A Turner,United Kingdom,2013-03-26,I've used Gatwick a number of times over the past few years - both North and South Terminals Long and Short Haul. Overall the experience at Gatwick has improved greatly with better facilities and signage in particular. Out of the two terminals I do prefer the South for post-security facilities but that is personal preference. Some of the reviews reference significant security delays from my experience these types of delays are something of the past unless there is disruption and on the past few trips we have waited no more than a minute or two to be seen. UKBA on the way back is a different story entirely but that is out of the hands of the airport operator.,NA,NA,NA,8,5,4,NA,NA,NA,4,NA,NA,1
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,Glenn Biffen,United Kingdom,2013-02-23,Used this airport early morning and the rush was in full flow unfortunately the security staff nor the scanners were. To have a bottle neck at a peak time is beyond me. To top it all when you reached the security area the mannerisms and attitudes toward the traveller is not what I called as polite to say the least. The last time I used Gatwick it was under BAA ownership personally I can see very little difference.,NA,NA,NA,2,1,2,NA,NA,NA,3,NA,NA,0
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,M Eggleton,United Kingdom,2012-12-14,I was here mid November 2012 flying from the North terminal and it has changed a lot since I was last there in 2006 completely new escalators and entrance at the drop off zone. which is good but still doesn't clearly show you where to go up to inside the terminal. The outside and check in is set out well and all good but when you get through customs into the departure lounge it's not so good. So much smaller and offers half the shops and bars it use to and hardly any seating in the main departure lounge. It took a good 10-15 minutes to walk to the gate through a maze of old and new corridors I couldn't make sense of what they were doing. I know it is having work done at the moment but still not impressed.,NA,NA,NA,6,4,4,NA,NA,NA,3,NA,NA,0
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,M Eggleton,United Kingdom,2012-11-19,Not much to do or see not many seats either in the North Terminal either to chill out. From when I was last at the airport in 2006 it seems to have got smaller? Quite and quick to transfer about as it's not as busy as Heathrow and flights can be cheaper from here too.,NA,NA,NA,6,4,4,NA,NA,NA,2,NA,NA,1
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,S Ahmed,United Kingdom,2012-09-07,Gatwick is fairly well run apart from 2 ongoing issues. The first is an incredibly long trek to many gates in the north terminal's new extension. In the departure lounge is a sign saying all gates are no more than 10 minutes away - well this is absolute nonsense I am a fast walker and my gate took a good 20 minutes to reach! You have to go up a massive escalator along a lengthy walkway and then down again. If you were delayed en route to the airport you could easily miss a flight due to this. There was also a 30 minute wait for passport checks on return it was the first week in September and only 5 desks open which is clearly not acceptable for one of the peak periods when the schools return.,NA,NA,NA,5,2,4,NA,NA,NA,3,NA,NA,1
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,A Mace,United Kingdom,2012-07-26,Arrived to check in the day before our flight in the south terminal very quiet and quick. Building work still in progress but disruption was kept to a minimum. I found the location on the upper floor of the ladies toilets to be a long walk. The queue was large but given the amount of toilets available this is not surprising. The sink area lacked space to place any cosmetics handbags etc that we girls take on trips. I found the terminal to be very clean and tidy and a very good range of shops. I felt that there was not enough eateries although before check in there were a few good value cafes. On return our luggage arrived on time and in good order.,NA,NA,NA,8,5,5,NA,NA,NA,4,NA,NA,1
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,M Wickham,Ireland,2012-06-05,Used this airport last month. Found the 'new' Gatwick a very good experience. The new security and passport area was excellent and having gone through Gatwick during the snow last February the contrast was stark. Seating areas were good especially the loungers in the upstairs area of South Terminal.,NA,NA,NA,9,5,5,NA,NA,NA,5,NA,NA,1
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,S Smith,United Kingdom,2012-04-14,Flew back into Gatwick North from Dubai. The only delay was at border control where only a few desks were manned by sour staff. Bags came through quickly on 2 belts which caused unwitting confusion.,NA,NA,NA,8,4,3,NA,NA,NA,3,NA,NA,1
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,Tony McLaughlin,United Kingdom,2012-02-10,This is not an airport I use through choice because of location but it was the only place I could fly from to my usual destination to use up the last of my Air Miles. South terminal did not seem that busy for 07.00. Airside there is plenty of seating. My only gripe was that I could not open the security gate with my paper boarding pass which elicited a surly comment from a member of security. If you've not been to Gatwick South - there are now barriers - like the London Underground - which will gain you access airside when you swipe your boarding card. I wouldn't use through choice but not under impressed with South Terminal.,NA,NA,NA,5,3,4,NA,NA,NA,4,NA,NA,1
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,Gary Colburn,United Kingdom,2011-12-22,Arguably the worst airport in Britain. Arrived from Vienna in the evening and only made it past immigration control after an hour of waiting chaotic organization all over the place. South Terminal is a building site with limited facilities cold and very unwelcoming a 24 hour M&S outlet your only hope of sustenance at a late hour. Avoid unless you have no other choice!,NA,NA,NA,1,1,3,NA,NA,NA,2,NA,NA,0
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,Robert Szocik,United Kingdom,2011-12-01,North Terminal to MAN. It's been over 3 years since I last flew from GTW - based upon this experience it will probably be another 3 years before the next time. The place looked deserted despite arriving just after 18.00 for a Monday evening flight. I've never seen a major airport terminal look so quiet before not at this time of day anyway. Check-in quick and efficient (printing your own luggage tag at the BA machines makes a difference). Several toilets blocked untidy and not flushing. However clearing security only took about 5 minutes (taking your shoes off even if not asked to seems to be the key here) and staff are still friendlier/politer on average than at LHR. Disappointed to find that even at 19.00 hours many shops/cafes were already closing. Overall not really worth the minimal saving made by not flying from LHR.,NA,NA,NA,4,4,2,NA,NA,NA,2,NA,NA,0
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,J Davis,United Kingdom,2011-09-25,I rang to arrange assistance 5 days before travelling to Malta. I was told to use the help phone when I arrived. I did this and was told to ring another number. I did this and got an answer machine. I left a message and waited. No one came. I rang the assistance number again and was told that they would send some one immediately. I waited again and still no one came. In the end my daughter and I struggled to get to departures. We just made it to check-in on time. Why do you offer this service if no help is available. Apart from this the staff at check-in/out were very helpful.,NA,NA,NA,3,3,3,NA,NA,NA,3,NA,NA,0
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,J Tung,United Kingdom,2011-06-13,I used Gatwick 4 times in 2 weeks. The first arrival experience was horrible and I thought it could be due to my delayed flight schedule and the queue in passport control approaching midnight. Second time unfortunately wasn't any better. Arrived early evening from South France and the queue at the passport control in South Terminal was as bad as asylum camp. Very badly organised and passengers got confused over which lines to wait for which passport and there were not enough immigration officers to deal with the situation. I can understand that the airport is spending money doing renovation and hence they have reduced the desks available to deal with the volume but there were few empty desks that were unmanned. Unacceptable!,NA,NA,NA,1,1,3,NA,NA,NA,3,NA,NA,0
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,E Morris,United Kingdom,2011-05-31,The airport is a mess and seems to be forever a work in progress . The views of the ugly and tatty terminal buildings on arrival shows a complete lack of any real planning. What might have passed as acceptable in the 1970's now looks third world. Went to use the Gents toilets in he departure lounge and there were so few urinals that a queue had formed! The soap dispenser was empty. The emphasis appears to be on retail and this has little to do with airport efficiency. On return from Copenhagen the airport arrival route is very long leading to a part built Border Control area. The checks are fast enough but could be done away with for European travel surely? Anyone arriving in the UK for the first time should be prepared for a shock if they choose to go by train. Both the station and many of the trains are grim and the prices very high. The services are also infrequent outside peak hours.,NA,NA,NA,2,3,1,NA,NA,NA,3,NA,NA,0
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,Simon Harris,United Kingdom,2011-03-16,Friday afternoon departure and return on a Sunday night to and from the North Terminal. The building work in the terminal is causing minimal disruption. Security was a breeze and in the departure lounge in ten minutes from being dropped off at the terminal. The return was equally uneventful and efficient along the walk from the gate at the airbridge seemed to go on and on and on. That being said I was out and in the car in less than half an hour of landing.,NA,NA,NA,5,5,5,NA,NA,NA,5,NA,NA,0
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,M Graham,United Kingdom,2011-03-09,An early morning departure from the south terminal it was very crowded. The security staff coped well and were very helpful to some passengers who had too much in their liquids bag. Arriving back in the evening was a different story. The immigration staff were incredibly rude one was just plain nasty not to me but to a young lady flying on her own who was nervous. If you cross the line before the officer calls you  you get snapped at if you hesitate it's the same .Who trains these people and who monitors their behaviour?,NA,NA,NA,3,3,1,NA,NA,NA,3,NA,NA,0
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,John Oram,United Kingdom,2011-02-11,We used LGW on on BA European. It was quiet on our departure. There is substantial North Terminal refurbishment underway focused it seems on the car parks. I hope it is worth their while. Gatwick has probably suffered more then most over the years from the vagaries of the airline industry as Laker Dan-Air and Air Europe all disappeared and BA have had an increasingly fluid approach to their routes and operations there. Security was swift and painless and I think overall that the new owners are making an effort to improve the airport. Baggage handling on our return was quick but they still could advertise the carousel earlier. After all they must now which it is going to be.,NA,NA,NA,4,5,5,NA,NA,NA,5,NA,NA,0
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,Guy Senior,United Kingdom,2011-01-17,I have not used it for over a year. In early January 2011 the place is more open and airier. BA check in took 2 minutes and for once the fast track security was just that taking all of 5 minutes. The BA lounge is being refurbished which is a bit of a shame as the old lounge was lovely. Coming back I was out of the airport within 40 minutes.,NA,NA,NA,5,5,3,NA,NA,NA,5,NA,NA,0
london-gatwick-airport,/airport-reviews/london-gatwick-airport,London Gatwick Airport customer review,M Graham,United Kingdom,2010-11-23,A midday departure to Tallin from the South terminal. No queue at check in security was quick and easy and the security staff were very friendly. A pleasant experience all round.,NA,NA,NA,5,5,3,NA,NA,NA,5,NA,NA,0
